"subj","word","block","seq"
17,"peffif","Pre",4
17,"piffif","AF2",22
17,"piffif","AF2",29
17,"piffif","AF2",50
17,"piffif","MN1",1
17,"piffif","MN1",20
17,"piffif","MN1",37
17,"piffif","Pre",19
17,"piffif","Pre",51
17,"piffif","Pre",7
17,"possif","AF2",26
17,"possif","AF2",53
17,"possif","AF2",9
17,"possif","MN1",22
17,"possif","MN1",41
17,"possif","MN1",46
17,"possif","Pre",31
17,"possif","Pre",35
17,"possif","Pre",45
17,"saakif","AF2",19
17,"saakif","AF2",24
17,"saakif","AF2",48
17,"saakif","MN1",29
17,"saakif","MN1",32
17,"saakif","MN1",49
17,"saakif","Pre",18
17,"saakif","Pre",22
17,"saakif","Pre",49
17,"suutif","AF2",21
17,"suutif","AF2",46
17,"suutif","AF2",6
17,"suutif","MN1",14
17,"suutif","MN1",28
17,"suutif","MN1",6
17,"suutif","Pre",41
17,"suutif","Pre",44
17,"suutif","Pre",6
17,"taapif","AF2",14
17,"taapif","AF2",42
17,"taapif","AF2",8
17,"taapif","MN1",10
17,"taapif","MN1",2
17,"taapif","MN1",52
17,"taapif","Pre",15
17,"taapif","Pre",32
17,"taapif","Pre",36
17,"tessif","AF2",1
17,"tessif","AF2",18
17,"tessif","AF2",32
17,"tessif","MN1",31
17,"tessif","MN1",35
17,"tessif","MN1",40
17,"tessif","Pre",17
17,"tessif","Pre",27
17,"tessif","Pre",9
17,"tiekif","AF2",36
17,"tiekif","AF2",37
17,"tiekif","AF2",41
17,"tiekif","MN1",15
17,"tiekif","MN1",16
17,"tiekif","MN1",44
17,"tiekif","Pre",26
17,"tiekif","Pre",43
17,"tiekif","Pre",5
17,"tissif","AF2",15
17,"tissif","AF2",31
17,"tissif","AF2",49
17,"tissif","MN1",34
17,"tissif","MN1",38
17,"tissif","MN1",48
17,"tissif","Pre",14
17,"tissif","Pre",2
17,"tissif","Pre",29
18,"fassif","AF2",10
18,"fassif","AF2",13
18,"fassif","AF2",35
18,"fassif","MN1",32
18,"fassif","MN1",38
18,"fassif","MN1",5
18,"fassif","Pre",36
18,"fassif","Pre",37
18,"fassif","Pre",40
18,"foelif","Pre",0
18,"foelif","Pre",19
18,"foelif","Pre",35
18,"foellif","AF2",22
18,"foellif","AF2",4
18,"foellif","AF2",45
18,"foellif","MN1",11
18,"foellif","MN1",26
18,"foellif","MN1",35
18,"gorrif","AF2",32
18,"gorrif","AF2",39
18,"gorrif","AF2",40
18,"gorrif","MN1",0
18,"gorrif","MN1",30
18,"gorrif","MN1",46
18,"gorrif","Pre",12
18,"gorrif","Pre",34
18,"gorrif","Pre",4
18,"guutif","AF2",43
18,"guutif","AF2",50
18,"guutif","AF2",51
18,"guutif","MN1",16
18,"guutif","MN1",19
18,"guutif","MN1",44
18,"guutif","Pre",14
18,"guutif","Pre",28
18,"guutif","Pre",29
18,"keggif","AF2",33
18,"keggif","AF2",42
18,"keggif","AF2",47
18,"keggif","MN1",31
18,"keggif","MN1",8
18,"keggif","MN1",9
18,"keggif","Pre",17
18,"keggif","Pre",3
18,"keggif","Pre",8
18,"kielif","AF2",19
18,"kielif","AF2",24
18,"kielif","AF2",7
18,"kielif","MN1",27
18,"kielif","MN1",34
18,"kielif","MN1",40
18,"kielif","Pre",13
18,"kielif","Pre",27
18,"kielif","Pre",50
18,"kiggif","AF2",15
18,"kiggif","AF2",36
18,"kiggif","AF2",38
18,"kiggif","MN1",22
18,"kiggif","MN1",45
18,"kiggif","MN1",52
18,"kiggif","Pre",31
18,"kiggif","Pre",51
18,"kiggif","Pre",9
18,"koepif","MN1",3
18,"koepif","MN1",49
18,"koepif","MN1",50
18,"koepif","Pre",25
18,"koepif","Pre",32
18,"koepif","Pre",46
18,"koeppif","AF2",11
18,"koeppif","AF2",25
18,"koeppif","AF2",6
18,"parrif","AF2",28
18,"parrif","AF2",53
18,"parrif","AF2",8
18,"parrif","MN1",1
18,"parrif","MN1",10
18,"parrif","MN1",7
18,"parrif","Pre",1
18,"parrif","Pre",11
18,"parrif","Pre",5
18,"peffif","AF2",2
18,"peffif","AF2",31
18,"peffif","AF2",37
18,"peffif","MN1",24
18,"peffif","MN1",33
18,"peffif","MN1",42
18,"peffif","Pre",15
18,"peffif","Pre",52
18,"peffif","Pre",6
18,"piffif","AF2",1
18,"piffif","AF2",21
18,"piffif","AF2",29
18,"piffif","MN1",12
18,"piffif","MN1",21
18,"piffif","MN1",28
18,"piffif","Pre",23
18,"piffif","Pre",49
18,"piffif","Pre",7
18,"possif","AF2",12
18,"possif","AF2",16
18,"possif","AF2",20
18,"possif","MN1",15
18,"possif","MN1",53
18,"possif","MN1",6
18,"possif","Pre",22
18,"possif","Pre",43
18,"possif","Pre",45
18,"saakif","AF2",0
18,"saakif","AF2",34
18,"saakif","AF2",46
18,"saakif","MN1",23
18,"saakif","MN1",29
18,"saakif","MN1",36
18,"saakif","Pre",10
18,"saakif","Pre",16
18,"saakif","Pre",18
18,"suutif","AF2",17
18,"suutif","AF2",18
18,"suutif","AF2",27
18,"suutif","MN1",18
18,"suutif","MN1",47
18,"suutif","MN1",48
18,"suutif","Pre",20
18,"suutif","Pre",26
18,"suutif","Pre",53
18,"taapif","AF2",30
18,"taapif","AF2",41
18,"taapif","AF2",49
18,"taapif","MN1",2
18,"taapif","MN1",25
18,"taapif","MN1",41
18,"taapif","Pre",24
18,"taapif","Pre",30
18,"taapif","Pre",38
18,"tessif","AF2",14
18,"tessif","AF2",48
18,"tessif","AF2",52
18,"tessif","MN1",14
18,"tessif","MN1",4
18,"tessif","MN1",43
18,"tessif","Pre",39
18,"tessif","Pre",41
18,"tessif","Pre",44
18,"tiekif","AF2",3
18,"tiekif","AF2",44
18,"tiekif","AF2",9
18,"tiekif","MN1",20
18,"tiekif","MN1",37
18,"tiekif","MN1",39
18,"tiekif","Pre",2
18,"tiekif","Pre",21
18,"tiekif","Pre",48
18,"tissif","AF2",23
18,"tissif","AF2",26
18,"tissif","AF2",5
18,"tissif","MN1",13
18,"tissif","MN1",17
18,"tissif","MN1",51
18,"tissif","Pre",33
18,"tissif","Pre",42
18,"tissif","Pre",47
19,"fassif","AF2",30
19,"fassif","AF2",40
19,"fassif","AF2",44
19,"fassif","MN1",29
19,"fassif","MN1",41
19,"fassif","MN1",6
19,"fassif","Pre",19
19,"fassif","Pre",2
19,"fassif","Pre",47
19,"foelif","Pre",39
19,"foelif","Pre",40
19,"foelif","Pre",7
19,"foellif","AF2",32
19,"foellif","AF2",36
19,"foellif","AF2",37
19,"foellif","MN1",35
19,"foellif","MN1",36
19,"foellif","MN1",48
19,"gorrif","AF2",15
19,"gorrif","AF2",47
19,"gorrif","AF2",7
19,"gorrif","MN1",23
19,"gorrif","MN1",27
19,"gorrif","MN1",8
19,"gorrif","Pre",24
19,"gorrif","Pre",27
19,"gorrif","Pre",9
19,"guutif","AF2",13
19,"guutif","AF2",25
19,"guutif","AF2",3
19,"guutif","MN1",10
19,"guutif","MN1",34
19,"guutif","MN1",45
19,"guutif","Pre",25
19,"guutif","Pre",35
19,"guutif","Pre",53
19,"keggif","AF2",12
19,"keggif","AF2",20
19,"keggif","AF2",28
19,"keggif","MN1",12
19,"keggif","MN1",32
19,"keggif","MN1",44
19,"keggif","Pre",1
19,"keggif","Pre",17
19,"keggif","Pre",45
19,"kielif","AF2",10
19,"kielif","AF2",43
19,"kielif","AF2",9
19,"kielif","MN1",19
19,"kielif","MN1",21
19,"kielif","MN1",38
19,"kielif","Pre",31
19,"kielif","Pre",37
19,"kielif","Pre",42
19,"kiggif","AF2",29
19,"kiggif","AF2",6
19,"kiggif","AF2",8
19,"kiggif","MN1",0
19,"kiggif","MN1",37
19,"kiggif","MN1",7
19,"kiggif","Pre",0
19,"kiggif","Pre",10
19,"kiggif","Pre",8
19,"koepif","MN1",2
19,"koepif","MN1",26
19,"koepif","MN1",47
19,"koepif","Pre",11
19,"koepif","Pre",43
19,"koepif","Pre",49
19,"koeppif","AF2",16
19,"koeppif","AF2",39
19,"koeppif","AF2",53
19,"parrif","AF2",11
19,"parrif","AF2",24
19,"parrif","AF2",42
19,"parrif","MN1",18
19,"parrif","MN1",20
19,"parrif","MN1",25
19,"parrif","Pre",14
19,"parrif","Pre",26
19,"parrif","Pre",30
19,"peffif","AF2",33
19,"peffif","AF2",45
19,"peffif","AF2",49
19,"peffif","MN1",17
19,"peffif","MN1",28
19,"peffif","MN1",33
19,"peffif","Pre",18
19,"peffif","Pre",28
19,"peffif","Pre",50
19,"piffif","AF2",23
19,"piffif","AF2",35
19,"piffif","AF2",41
19,"piffif","MN1",22
19,"piffif","MN1",24
19,"piffif","MN1",43
19,"piffif","Pre",21
19,"piffif","Pre",32
19,"piffif","Pre",6
19,"possif","AF2",2
19,"possif","AF2",34
19,"possif","AF2",5
19,"possif","MN1",14
19,"possif","MN1",3
19,"possif","MN1",40
19,"possif","Pre",23
19,"possif","Pre",29
19,"possif","Pre",36
19,"saakif","AF2",21
19,"saakif","AF2",22
19,"saakif","AF2",46
19,"saakif","MN1",31
19,"saakif","MN1",5
19,"saakif","MN1",52
19,"saakif","Pre",41
19,"saakif","Pre",5
19,"saakif","Pre",51
19,"suutif","AF2",26
19,"suutif","AF2",4
19,"suutif","AF2",50
19,"suutif","MN1",1
19,"suutif","MN1",13
19,"suutif","MN1",30
19,"suutif","Pre",13
19,"suutif","Pre",22
19,"suutif","Pre",48
19,"taapif","AF2",31
19,"taapif","AF2",48
19,"taapif","AF2",51
19,"taapif","MN1",11
19,"taapif","MN1",49
19,"taapif","MN1",53
19,"taapif","Pre",12
19,"taapif","Pre",38
19,"taapif","Pre",46
19,"tessif","AF2",18
19,"tessif","AF2",19
19,"tessif","AF2",27
19,"tessif","MN1",15
19,"tessif","MN1",16
19,"tessif","MN1",46
19,"tessif","Pre",15
19,"tessif","Pre",33
19,"tessif","Pre",44
19,"tiekif","AF2",0
19,"tiekif","AF2",1
19,"tiekif","AF2",14
19,"tiekif","MN1",4
19,"tiekif","MN1",51
19,"tiekif","MN1",9
19,"tiekif","Pre",3
19,"tiekif","Pre",34
19,"tiekif","Pre",4
19,"tissif","AF2",17
19,"tissif","AF2",38
19,"tissif","AF2",52
19,"tissif","MN1",39
19,"tissif","MN1",42
19,"tissif","MN1",50
19,"tissif","Pre",16
19,"tissif","Pre",20
19,"tissif","Pre",52
1,"fassif","AF2",11
1,"fassif","AF2",22
1,"fassif","AF2",32
1,"fassif","MN1",22
1,"fassif","MN1",4
1,"fassif","Pre",21
1,"fassif","Pre",33
1,"fassif","Pre",51
1,"foelif","Pre",36
1,"foelif","Pre",8
1,"foellif","AF2",16
1,"foellif","AF2",20
1,"foellif","AF2",29
1,"foellif","MN1",28
1,"foellif","MN1",34
1,"foellif","MN1",51
1,"gorrif","AF2",23
1,"gorrif","AF2",25
1,"gorrif","AF2",28
1,"gorrif","MN1",13
1,"gorrif","MN1",5
1,"gorrif","MN1",53
1,"gorrif","Pre",16
1,"gorrif","Pre",42
1,"gorrif","Pre",43
1,"guutif","AF2",10
1,"guutif","AF2",15
1,"guutif","AF2",26
1,"guutif","MN1",37
1,"guutif","MN1",9
1,"guutif","Pre",29
1,"guutif","Pre",41
1,"guutif","Pre",48
1,"keggif","AF2",13
1,"keggif","AF2",2
1,"keggif","AF2",46
1,"keggif","MN1",21
1,"keggif","MN1",23
1,"keggif","MN1",33
1,"keggif","Pre",5
1,"keggif","Pre",6
1,"keggif","Pre",7
1,"kielif","AF2",21
1,"kielif","AF2",36
1,"kielif","AF2",37
1,"kielif","MN1",18
1,"kielif","MN1",29
1,"kielif","MN1",42
1,"kielif","Pre",19
1,"kielif","Pre",24
1,"kielif","Pre",50
1,"kiggif","AF2",33
1,"kiggif","AF2",41
1,"kiggif","AF2",42
1,"kiggif","MN1",43
1,"kiggif","MN1",52
1,"kiggif","Pre",17
1,"kiggif","Pre",3
1,"kiggif","Pre",37
1,"koepif","MN1",0
1,"koepif","MN1",24
1,"koepif","MN1",44
1,"koepif","Pre",13
1,"koeppif","AF2",44
1,"koeppif","AF2",53
1,"koeppif","AF2",6
1,"parrif","AF2",30
1,"parrif","AF2",4
1,"parrif","AF2",45
1,"parrif","MN1",32
1,"parrif","MN1",40
1,"parrif","MN1",46
1,"parrif","Pre",12
1,"parrif","Pre",39
1,"peffif","AF2",14
1,"peffif","AF2",27
1,"peffif","AF2",48
1,"peffif","MN1",1
1,"peffif","MN1",12
1,"peffif","MN1",36
1,"peffif","Pre",15
1,"peffif","Pre",38
1,"piffif","AF2",40
1,"piffif","AF2",5
1,"piffif","AF2",7
1,"piffif","MN1",30
1,"piffif","MN1",38
1,"piffif","MN1",6
1,"piffif","Pre",11
1,"piffif","Pre",25
1,"piffif","Pre",35
1,"possif","AF2",31
1,"possif","AF2",35
1,"possif","AF2",49
1,"possif","MN1",17
1,"possif","MN1",20
1,"possif","MN1",39
1,"possif","Pre",44
1,"possif","Pre",52
1,"possif","Pre",53
1,"saakif","AF2",24
1,"saakif","AF2",38
1,"saakif","AF2",47
1,"saakif","MN1",27
1,"saakif","MN1",50
1,"saakif","MN1",8
1,"saakif","Pre",27
1,"saakif","Pre",47
1,"suutif","AF2",1
1,"suutif","AF2",12
1,"suutif","AF2",34
1,"suutif","MN1",16
1,"suutif","MN1",47
1,"suutif","Pre",22
1,"suutif","Pre",30
1,"taapif","AF2",0
1,"taapif","AF2",50
1,"taapif","AF2",52
1,"taapif","MN1",10
1,"taapif","MN1",31
1,"taapif","Pre",20
1,"taapif","Pre",23
1,"taapif","Pre",45
1,"tessif","AF2",17
1,"tessif","AF2",43
1,"tessif","AF2",8
1,"tessif","MN1",15
1,"tessif","MN1",3
1,"tessif","MN1",45
1,"tessif","Pre",10
1,"tessif","Pre",14
1,"tessif","Pre",46
1,"tiekif","AF2",3
1,"tiekif","AF2",39
1,"tiekif","MN1",2
1,"tiekif","MN1",26
1,"tiekif","Pre",2
1,"tiekif","Pre",26
1,"tiekif","Pre",49
1,"tissif","AF2",18
1,"tissif","AF2",19
1,"tissif","AF2",51
1,"tissif","MN1",14
1,"tissif","MN1",35
1,"tissif","MN1",49
1,"tissif","Pre",34
1,"tissif","Pre",9
20,"fassif","AF2",16
20,"fassif","AF2",50
20,"fassif","AF2",8
20,"fassif","MN1",27
20,"fassif","MN1",29
20,"fassif","MN1",39
20,"fassif","Pre",10
20,"fassif","Pre",3
20,"fassif","Pre",47
20,"foelif","Pre",13
20,"foelif","Pre",20
20,"foelif","Pre",8
20,"foellif","AF2",37
20,"foellif","AF2",41
20,"foellif","AF2",52
20,"foellif","MN1",13
20,"foellif","MN1",19
20,"foellif","MN1",3
20,"gorrif","AF2",19
20,"gorrif","AF2",28
20,"gorrif","AF2",48
20,"gorrif","MN1",15
20,"gorrif","MN1",30
20,"gorrif","MN1",7
20,"gorrif","Pre",11
20,"gorrif","Pre",42
20,"gorrif","Pre",48
20,"guutif","AF2",43
20,"guutif","AF2",49
20,"guutif","AF2",51
20,"guutif","MN1",24
20,"guutif","MN1",40
20,"guutif","MN1",42
20,"guutif","Pre",23
20,"guutif","Pre",27
20,"guutif","Pre",51
20,"keggif","AF2",25
20,"keggif","AF2",33
20,"keggif","AF2",7
20,"keggif","MN1",20
20,"keggif","MN1",49
20,"keggif","MN1",53
20,"keggif","Pre",1
20,"keggif","Pre",26
20,"keggif","Pre",30
20,"kielif","AF2",11
20,"kielif","AF2",27
20,"kielif","AF2",38
20,"kielif","MN1",22
20,"kielif","MN1",25
20,"kielif","MN1",36
20,"kielif","Pre",22
20,"kielif","Pre",38
20,"kielif","Pre",45
20,"kiggif","AF2",12
20,"kiggif","AF2",18
20,"kiggif","AF2",42
20,"kiggif","MN1",11
20,"kiggif","MN1",12
20,"kiggif","MN1",38
20,"kiggif","Pre",28
20,"kiggif","Pre",44
20,"kiggif","Pre",7
20,"koepif","MN1",2
20,"koepif","MN1",51
20,"koepif","MN1",8
20,"koepif","Pre",2
20,"koepif","Pre",41
20,"koepif","Pre",6
20,"koeppif","AF2",10
20,"koeppif","AF2",3
20,"koeppif","AF2",35
20,"parrif","AF2",1
20,"parrif","AF2",22
20,"parrif","AF2",36
20,"parrif","MN1",1
20,"parrif","MN1",17
20,"parrif","MN1",35
20,"parrif","Pre",16
20,"parrif","Pre",34
20,"parrif","Pre",52
20,"peffif","AF2",34
20,"peffif","AF2",4
20,"peffif","AF2",47
20,"peffif","MN1",31
20,"peffif","MN1",32
20,"peffif","MN1",37
20,"peffif","Pre",15
20,"peffif","Pre",17
20,"peffif","Pre",33
20,"piffif","AF2",0
20,"piffif","AF2",15
20,"piffif","AF2",17
20,"piffif","MN1",10
20,"piffif","MN1",34
20,"piffif","MN1",4
20,"piffif","Pre",18
20,"piffif","Pre",32
20,"piffif","Pre",5
20,"possif","AF2",13
20,"possif","AF2",2
20,"possif","AF2",30
20,"possif","MN1",23
20,"possif","MN1",33
20,"possif","MN1",44
20,"possif","Pre",25
20,"possif","Pre",35
20,"possif","Pre",36
20,"saakif","AF2",14
20,"saakif","AF2",40
20,"saakif","AF2",44
20,"saakif","MN1",43
20,"saakif","MN1",6
20,"saakif","MN1",9
20,"saakif","Pre",37
20,"saakif","Pre",39
20,"saakif","Pre",53
20,"suutif","AF2",31
20,"suutif","AF2",6
20,"suutif","AF2",9
20,"suutif","MN1",21
20,"suutif","MN1",45
20,"suutif","MN1",52
20,"suutif","Pre",40
20,"suutif","Pre",50
20,"suutif","Pre",9
20,"taapif","AF2",23
20,"taapif","AF2",24
20,"taapif","AF2",39
20,"taapif","MN1",16
20,"taapif","MN1",26
20,"taapif","MN1",28
20,"taapif","Pre",24
20,"taapif","Pre",46
20,"taapif","Pre",49
20,"tessif","AF2",29
20,"tessif","AF2",32
20,"tessif","AF2",45
20,"tessif","MN1",41
20,"tessif","MN1",46
20,"tessif","MN1",47
20,"tessif","Pre",12
20,"tessif","Pre",31
20,"tessif","Pre",4
20,"tiekif","AF2",20
20,"tiekif","AF2",21
20,"tiekif","AF2",46
20,"tiekif","MN1",0
20,"tiekif","MN1",48
20,"tiekif","MN1",5
20,"tiekif","Pre",0
20,"tiekif","Pre",19
20,"tiekif","Pre",29
20,"tissif","AF2",26
20,"tissif","AF2",5
20,"tissif","AF2",53
20,"tissif","MN1",14
20,"tissif","MN1",18
20,"tissif","MN1",50
20,"tissif","Pre",14
20,"tissif","Pre",21
20,"tissif","Pre",43
21,"fassif","AF2",0
21,"fassif","AF2",26
21,"fassif","AF2",43
21,"fassif","MN1",28
21,"fassif","MN1",44
21,"fassif","MN1",51
21,"fassif","Pre",33
21,"fassif","Pre",47
21,"fassif","Pre",52
21,"foelif","Pre",16
21,"foelif","Pre",28
21,"foelif","Pre",9
21,"foellif","AF2",12
21,"foellif","AF2",25
21,"foellif","AF2",28
21,"foellif","MN1",11
21,"foellif","MN1",18
21,"foellif","MN1",2
21,"gorrif","AF2",11
21,"gorrif","AF2",22
21,"gorrif","AF2",27
21,"gorrif","MN1",26
21,"gorrif","MN1",31
21,"gorrif","MN1",47
21,"gorrif","Pre",10
21,"gorrif","Pre",43
21,"gorrif","Pre",53
21,"guutif","AF2",42
21,"guutif","AF2",50
21,"guutif","AF2",7
21,"guutif","MN1",14
21,"guutif","MN1",32
21,"guutif","MN1",6
21,"guutif","Pre",0
21,"guutif","Pre",38
21,"guutif","Pre",44
21,"keggif","AF2",21
21,"keggif","AF2",29
21,"keggif","AF2",30
21,"keggif","MN1",23
21,"keggif","MN1",46
21,"keggif","MN1",9
21,"keggif","Pre",36
21,"keggif","Pre",46
21,"keggif","Pre",49
21,"kielif","AF2",17
21,"kielif","AF2",18
21,"kielif","AF2",31
21,"kielif","MN1",17
21,"kielif","MN1",21
21,"kielif","MN1",8
21,"kielif","Pre",1
21,"kielif","Pre",24
21,"kielif","Pre",8
21,"kiggif","AF2",23
21,"kiggif","AF2",32
21,"kiggif","AF2",53
21,"kiggif","MN1",15
21,"kiggif","MN1",39
21,"kiggif","MN1",7
21,"kiggif","Pre",11
21,"kiggif","Pre",12
21,"kiggif","Pre",3
21,"koepif","MN1",3
21,"koepif","MN1",33
21,"koepif","MN1",40
21,"koepif","Pre",14
21,"koepif","Pre",31
21,"koepif","Pre",41
21,"koeppif","AF2",37
21,"koeppif","AF2",40
21,"koeppif","AF2",52
21,"parrif","AF2",16
21,"parrif","AF2",5
21,"parrif","AF2",8
21,"parrif","MN1",12
21,"parrif","MN1",42
21,"parrif","MN1",53
21,"parrif","Pre",30
21,"parrif","Pre",35
21,"parrif","Pre",6
21,"peffif","AF2",20
21,"peffif","AF2",45
21,"peffif","AF2",47
21,"peffif","MN1",22
21,"peffif","MN1",27
21,"peffif","MN1",45
21,"peffif","Pre",22
21,"peffif","Pre",23
21,"peffif","Pre",48
21,"piffif","AF2",51
21,"piffif","AF2",6
21,"piffif","AF2",9
21,"piffif","MN1",1
21,"piffif","MN1",24
21,"piffif","MN1",50
21,"piffif","Pre",20
21,"piffif","Pre",27
21,"piffif","Pre",29
21,"possif","AF2",10
21,"possif","AF2",14
21,"possif","AF2",44
21,"possif","MN1",35
21,"possif","MN1",48
21,"possif","MN1",52
21,"possif","Pre",13
21,"possif","Pre",15
21,"possif","Pre",4
21,"saakif","AF2",19
21,"saakif","AF2",4
21,"saakif","AF2",41
21,"saakif","MN1",34
21,"saakif","MN1",38
21,"saakif","MN1",4
21,"saakif","Pre",2
21,"saakif","Pre",26
21,"saakif","Pre",34
21,"suutif","AF2",15
21,"suutif","AF2",33
21,"suutif","AF2",36
21,"suutif","MN1",16
21,"suutif","MN1",20
21,"suutif","MN1",37
21,"suutif","Pre",21
21,"suutif","Pre",25
21,"suutif","Pre",5
21,"taapif","AF2",13
21,"taapif","AF2",3
21,"taapif","AF2",48
21,"taapif","MN1",0
21,"taapif","MN1",10
21,"taapif","MN1",30
21,"taapif","Pre",18
21,"taapif","Pre",42
21,"taapif","Pre",51
21,"tessif","AF2",2
21,"tessif","AF2",35
21,"tessif","AF2",49
21,"tessif","MN1",25
21,"tessif","MN1",41
21,"tessif","MN1",5
21,"tessif","Pre",37
21,"tessif","Pre",50
21,"tessif","Pre",7
21,"tiekif","AF2",24
21,"tiekif","AF2",34
21,"tiekif","AF2",39
21,"tiekif","MN1",13
21,"tiekif","MN1",29
21,"tiekif","MN1",36
21,"tiekif","Pre",17
21,"tiekif","Pre",32
21,"tiekif","Pre",45
21,"tissif","AF2",1
21,"tissif","AF2",38
21,"tissif","AF2",46
21,"tissif","MN1",19
21,"tissif","MN1",43
21,"tissif","MN1",49
21,"tissif","Pre",19
21,"tissif","Pre",39
21,"tissif","Pre",40
22,"fassif","AF2",17
22,"fassif","AF2",2
22,"fassif","AF2",50
22,"fassif","MN1",16
22,"fassif","MN1",40
22,"fassif","MN1",43
22,"fassif","Pre",21
22,"fassif","Pre",31
22,"fassif","Pre",5
22,"foelif","Pre",42
22,"foelif","Pre",51
22,"foelif","Pre",9
22,"foellif","AF2",13
22,"foellif","AF2",22
22,"foellif","AF2",6
22,"foellif","MN1",35
22,"foellif","MN1",6
22,"foellif","MN1",7
22,"gorrif","AF2",35
22,"gorrif","AF2",7
22,"gorrif","MN1",22
22,"gorrif","MN1",26
22,"gorrif","MN1",46
22,"gorrif","Pre",0
22,"gorrif","Pre",10
22,"gorrif","Pre",22
22,"guutif","AF2",12
22,"guutif","AF2",28
22,"guutif","AF2",29
22,"guutif","MN1",34
22,"guutif","MN1",44
22,"guutif","MN1",45
22,"guutif","Pre",35
22,"guutif","Pre",41
22,"guutif","Pre",53
22,"keggif","AF2",10
22,"keggif","AF2",11
22,"keggif","AF2",34
22,"keggif","MN1",31
22,"keggif","MN1",36
22,"keggif","MN1",9
22,"keggif","Pre",12
22,"keggif","Pre",13
22,"keggif","Pre",40
22,"kielif","AF2",21
22,"kielif","AF2",30
22,"kielif","AF2",42
22,"kielif","MN1",15
22,"kielif","MN1",47
22,"kielif","MN1",5
22,"kielif","Pre",23
22,"kielif","Pre",24
22,"kielif","Pre",28
22,"kiggif","AF2",31
22,"kiggif","AF2",38
22,"kiggif","AF2",41
22,"kiggif","MN1",17
22,"kiggif","MN1",53
22,"kiggif","MN1",8
22,"kiggif","Pre",18
22,"kiggif","Pre",4
22,"kiggif","Pre",48
22,"koepif","MN1",19
22,"koepif","MN1",3
22,"koepif","MN1",32
22,"koepif","Pre",25
22,"koepif","Pre",27
22,"koepif","Pre",44
22,"koeppif","AF2",19
22,"koeppif","AF2",3
22,"koeppif","AF2",49
22,"parrif","AF2",1
22,"parrif","AF2",27
22,"parrif","AF2",44
22,"parrif","MN1",13
22,"parrif","MN1",28
22,"parrif","MN1",42
22,"parrif","Pre",2
22,"parrif","Pre",45
22,"peffif","AF2",37
22,"peffif","MN1",10
22,"peffif","MN1",38
22,"peffif","MN1",51
22,"peffif","Pre",16
22,"peffif","Pre",46
22,"piffif","AF2",45
22,"piffif","AF2",8
22,"piffif","AF2",9
22,"piffif","MN1",12
22,"piffif","MN1",20
22,"piffif","MN1",24
22,"piffif","Pre",15
22,"piffif","Pre",30
22,"piffif","Pre",47
22,"possif","AF2",39
22,"possif","AF2",40
22,"possif","AF2",5
22,"possif","MN1",14
22,"possif","MN1",2
22,"possif","MN1",25
22,"possif","Pre",3
22,"possif","Pre",43
22,"possif","Pre",52
22,"saakif","AF2",15
22,"saakif","AF2",24
22,"saakif","AF2",51
22,"saakif","MN1",0
22,"saakif","MN1",23
22,"saakif","MN1",41
22,"saakif","Pre",11
22,"saakif","Pre",34
22,"saakif","Pre",39
22,"suutif","AF2",0
22,"suutif","AF2",18
22,"suutif","AF2",32
22,"suutif","MN1",48
22,"suutif","MN1",49
22,"suutif","MN1",52
22,"suutif","Pre",14
22,"suutif","Pre",19
22,"suutif","Pre",36
22,"taapif","AF2",20
22,"taapif","AF2",25
22,"taapif","AF2",36
22,"taapif","MN1",11
22,"taapif","MN1",30
22,"taapif","MN1",4
22,"taapif","Pre",20
22,"taapif","Pre",38
22,"taapif","Pre",7
22,"tessif","AF2",14
22,"tessif","AF2",23
22,"tessif","AF2",52
22,"tessif","MN1",21
22,"tessif","MN1",50
22,"tessif","Pre",26
22,"tessif","Pre",49
22,"tessif","Pre",6
22,"tiekif","AF2",26
22,"tiekif","AF2",47
22,"tiekif","AF2",48
22,"tiekif","MN1",1
22,"tiekif","MN1",37
22,"tiekif","MN1",39
22,"tiekif","Pre",17
22,"tiekif","Pre",32
22,"tiekif","Pre",33
22,"tissif","AF2",33
22,"tissif","AF2",46
22,"tissif","AF2",53
22,"tissif","MN1",18
22,"tissif","MN1",27
22,"tissif","MN1",29
22,"tissif","Pre",1
22,"tissif","Pre",29
22,"tissif","Pre",8
23,"fassif","AF2",0
23,"fassif","AF2",42
23,"fassif","AF2",48
23,"fassif","MN1",17
23,"fassif","MN1",34
23,"fassif","MN1",37
23,"fassif","Pre",12
23,"fassif","Pre",29
23,"fassif","Pre",53
23,"foelif","Pre",11
23,"foelif","Pre",30
23,"foelif","Pre",48
23,"foellif","AF2",23
23,"foellif","AF2",39
23,"foellif","AF2",41
23,"foellif","MN1",19
23,"foellif","MN1",25
23,"foellif","MN1",46
23,"gorrif","AF2",28
23,"gorrif","AF2",50
23,"gorrif","AF2",6
23,"gorrif","MN1",10
23,"gorrif","MN1",52
23,"gorrif","MN1",53
23,"gorrif","Pre",19
23,"gorrif","Pre",21
23,"gorrif","Pre",38
23,"guutif","AF2",2
23,"guutif","AF2",26
23,"guutif","AF2",32
23,"guutif","MN1",18
23,"guutif","MN1",24
23,"guutif","MN1",26
23,"guutif","Pre",36
23,"guutif","Pre",46
23,"guutif","Pre",49
23,"keggif","AF2",33
23,"keggif","AF2",49
23,"keggif","AF2",5
23,"keggif","MN1",20
23,"keggif","MN1",40
