fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_22_peffif_45_Post	E	214	607	1934	2995	4229	6	13	16	18
subj_22_peffif_50_Post	E	225	628	2006	2965	4186	6	13	16	18
subj_22_peffif_AF2_37	E	219	402	1420	2411	3700	4	11	14	17
subj_22_peffif_MN1_10	E	267	671	1535	2694	3559	6	11	15	17
subj_22_peffif_MN1_38	E	287	620	1499	2485	3713	6	11	14	17
subj_22_peffif_MN1_51	E	268	389	1348	2347	3750	4	10	14	17
subj_22_peffif_Pre_16	E	239	619	1993	3086	4301	6	13	16	18
subj_22_peffif_Pre_46	E	230	621	2043	3036	4303	6	13	16	18
subj_22_tessif_12_Post	E	230	627	2060	3222	4394	6	13	16	18
subj_22_tessif_20_Post	E	218	582	2116	3196	4550	6	13	16	19
subj_22_tessif_44_Post	E	220	493	2022	3195	4138	5	13	16	18
subj_22_tessif_AF2_14	E	246	574	1541	2613	3765	6	11	15	17
subj_22_tessif_AF2_23	E	229	580	1585	2989	3710	6	11	16	17
subj_22_tessif_AF2_52	E	244	598	1616	2572	4429	6	11	15	18
subj_22_tessif_MN1_21	E	274	704	1379	2504	3599	7	10	14	17
subj_22_tessif_MN1_50	E	283	667	1433	2376	3648	6	11	14	17
subj_22_tessif_Pre_26	E	244	634	2051	3088	3311	6	13	16	16
subj_22_tessif_Pre_49	E	226	549	2037	3239	4055	5	13	16	18
subj_22_tessif_Pre_6	E	233	445	2314	3143	4411	4	14	16	18
subj_23_keggif_45_Post	E	284	797	1937	2439	3775	7	13	14	17
subj_23_keggif_51_Post	E	285	797	1784	2015	3441	7	12	13	17
subj_23_keggif_7_Post	E	303	788	2102	2448	3394	7	13	14	16
subj_23_keggif_AF2_33	E	281	903	1571	1923	3747	8	11	13	17
subj_23_keggif_AF2_49	E	299	759	2095	2465	4299	7	13	14	18
subj_23_keggif_AF2_5	E	289	845	1985	2611	3934	8	13	15	18
subj_23_keggif_MN1_20	E	350	1027	1999	2774	3968	9	13	15	17
subj_23_keggif_MN1_40	E	366	1060	2209	2456	3892	9	14	14	17
subj_23_keggif_MN1_41	E	343	1022	2042	2690	3906	9	13	15	17
subj_23_keggif_Pre_34	E	285	835	1618	2401	3027	7	11	14	16
subj_23_keggif_Pre_35	E	272	871	2293	2863	3102	8	14	15	16
subj_23_keggif_Pre_43	E	278	831	1987	2897	4222	7	13	15	18
subj_23_peffif_1_Post	E	293	750	1617	2561	4095	7	11	15	18
subj_23_peffif_48_Post	E	289	806	1934	2611	3981	7	13	15	18
subj_23_peffif_53_Post	E	282	771	1891	1959	3778	7	13	13	17
subj_23_peffif_AF2_13	E	295	813	1777	2622	3905	7	12	15	17
subj_23_peffif_AF2_3	E	286	833	1908	3326	4115	7	13	16	18
subj_23_peffif_AF2_8	E	304	852	2012	2666	4011	8	13	15	18
subj_23_peffif_MN1_16	E	359	1106	1840	2411	3849	9	12	14	17
subj_23_peffif_MN1_38	E	363	1010	1797	2480	3937	9	12	14	18
subj_23_peffif_MN1_7	E	325	912	1671	2598	3942	8	12	15	18
subj_23_peffif_Pre_16	E	276	837	1805	2772	4246	7	12	15	18
subj_23_peffif_Pre_18	E	244	808	1791	2505	3973	7	12	14	18
subj_23_peffif_Pre_4	E	264	661	1434	2527	3835	6	11	14	17
subj_23_tessif_11_Post	E	297	863	1926	2850	4288	8	13	15	18
subj_23_tessif_35_Post	E	303	834	2023	2699	4116	7	13	15	18
subj_23_tessif_40_Post	E	285	793	1831	2980	4051	7	12	16	18
subj_23_tessif_AF2_37	E	278	851	1874	2781	3953	8	12	15	17
subj_23_tessif_AF2_46	E	294	779	1923	2919	4159	7	13	15	18
subj_23_tessif_AF2_51	E	288	793	1584	2496	4005	7	11	14	18
subj_23_tessif_MN1_33	E	342	1024	1984	3044	4245	9	13	16	18
subj_23_tessif_MN1_43	E	364	1046	2003	2998	4240	9	13	16	18
subj_23_tessif_MN1_49	E	359	1059	2118	3137	4198	9	13	16	18
subj_23_tessif_Pre_10	E	268	876	1781	2893	4183	8	12	15	18
subj_23_tessif_Pre_2	E	266	1028	2302	2645	4130	9	14	15	18
subj_23_tessif_Pre_3	E	256	611	1427	2619	3954	6	11	15	18
subj_26_keggif_15_Post	E	259	660	2090	2449	4086	6	13	14	18
subj_26_keggif_41_Post	E	287	717	2059	2621	4075	7	13	15	18
subj_26_keggif_46_Post	E	265	691	1845	2182	4190	6	12	13	18
subj_26_keggif_AF2_34	E	259	713	1801	2423	4214	7	12	14	18
subj_26_keggif_AF2_41	E	274	852	2075	2467	3553	8	13	14	17
subj_26_keggif_AF2_52	E	267	854	2024	2274	4077	8	13	14	18
subj_26_keggif_MN1_0	E	284	868	1969	2288	4048	8	13	14	18
subj_26_keggif_MN1_2	E	284	806	1968	2070	4058	7	13	13	18
subj_26_keggif_MN1_45	E	282	685	1959	2369	4149	6	13	14	18
subj_26_keggif_Pre_17	E	252	631	2001	2326	3901	6	13	14	17
subj_26_keggif_Pre_20	E	247	653	1933	2626	4098	6	13	15	18
subj_26_keggif_Pre_45	E	252	642	1989	2167	4040	6	13	13	18
subj_26_peffif_11_Post	E	277	819	1501	2713	3856	7	11	15	17
subj_26_peffif_48_Post	E	270	783	1755	2699	4016	7	12	15	18
subj_26_peffif_5_Post	E	274	761	1668	2706	4026	7	12	15	18
subj_26_peffif_AF2_19	E	260	589	1645	2700	3952	6	12	15	18
subj_26_peffif_AF2_24	E	261	778	1627	2599	3941	7	12	15	18
subj_26_peffif_AF2_6	E	270	711	1656	2681	4026	7	12	15	18
subj_26_peffif_MN1_40	E	262	591	1612	2181	3841	6	11	13	17
subj_26_peffif_MN1_47	E	271	800	1622	2604	4056	7	12	15	18
subj_26_peffif_MN1_9	E	267	726	1704	2624	4047	7	12	15	18
subj_26_peffif_Pre_29	E	244	724	1664	2645	4075	7	12	15	18
subj_26_peffif_Pre_41	E	257	757	1652	2644	4162	7	12	15	18
subj_26_peffif_Pre_47	E	248	656	1891	2754	4184	6	13	15	18
subj_26_tessif_10_Post	E	283	659	1921	3271	4469	6	13	16	18
subj_26_tessif_38_Post	E	288	744	1793	2766	4070	7	12	15	18
subj_26_tessif_9_Post	E	269	676	1683	2982	4286	6	12	16	18
subj_26_tessif_AF2_13	E	258	708	1625	2724	4124	7	12	15	18
subj_26_tessif_AF2_28	E	189	777	1675	2768	3734	7	12	15	17
subj_26_tessif_AF2_44	E	273	904	1544	2754	3816	8	11	15	17
subj_26_tessif_MN1_20	E	263	772	1500	2723	3783	7	11	15	17
subj_26_tessif_MN1_35	E	263	569	1397	2729	4224	6	11	15	18
subj_26_tessif_MN1_50	E	271	708	1642	2693	4092	7	12	15	18
subj_26_tessif_Pre_25	E	245	709	1736	2944	4268	7	12	16	18
subj_26_tessif_Pre_27	E	251	655	1691	2832	3780	6	12	15	17
subj_26_tessif_Pre_42	E	255	691	1754	2882	4128	6	12	15	18
subj_27_keggif_0_Post	E	262	576	2068	2631	3737	6	13	15	17
subj_27_keggif_45_Post	E	237	632	1891	2688	3786	6	13	15	17
subj_27_keggif_AF2_13	E	267	496	2060	2700	3821	5	13	15	17
subj_27_keggif_AF2_22	E	259	517	2036	2608	3899	5	13	15	17
subj_27_keggif_AF2_29	E	242	525	1982	2483	3457	5	13	14	17
subj_27_keggif_MN1_29	E	273	772	2066	2662	3412	7	13	15	17
subj_27_keggif_MN1_42	E	250	651	1980	2819	3770	6	13	15	17
subj_27_keggif_MN1_46	E	268	753	2052	2666	3674	7	13	15	17
subj_27_keggif_Pre_24	E	259	522	2009	2517	3677	5	13	14	17
subj_27_keggif_Pre_37	E	263	564	2053	2495	3662	5	13	14	17
subj_27_keggif_Pre_42	E	259	666	2000	2624	3613	6	13	15	17
subj_27_peffif_21_Post	E	265	598	1644	2630	3401	6	12	15	16
subj_27_peffif_2_Post	E	259	587	1725	2602	3458	6	12	15	17
subj_27_peffif_AF2_10	E	267	719	1953	2775	3733	7	13	15	17
subj_27_peffif_AF2_52	E	257	608	1783	2756	3840	6	12	15	17
subj_27_peffif_AF2_6	E	274	622	1807	2731	3995	6	12	15	18
subj_27_peffif_MN1_19	E	293	829	1756	2628	3297	7	12	15	16
subj_27_peffif_MN1_31	E	302	870	1759	2720	3556	8	12	15	17
subj_27_peffif_MN1_38	E	282	1115	1825	2917	3600	9	12	15	17
subj_27_peffif_Pre_31	E	262	564	1664	2606	3703	5	12	15	17
subj_27_peffif_Pre_45	E	277	665	1772	2734	3556	6	12	15	17
subj_27_peffif_Pre_52	E	278	691	1890	2809	3838	6	13	15	17
subj_27_tessif_13_Post	E	257	574	1831	2809	3810	6	12	15	17
subj_27_tessif_22_Post	E	257	570	1879	2921	3888	6	12	15	17
subj_27_tessif_4_Post	E	260	481	1831	2828	3963	5	12	15	18
subj_27_tessif_AF2_30	E	259	537	1772	2603	3695	5	12	15	17
subj_27_tessif_AF2_31	E	257	469	1874	2633	3793	5	12	15	17
subj_27_tessif_AF2_49	E	263	478	1809	2961	4043	5	12	16	18
subj_27_tessif_MN1_21	E	265	735	1888	2643	3148	7	13	15	16
subj_27_tessif_MN1_41	E	268	553	1885	2870	3718	5	13	15	17
subj_27_tessif_MN1_45	E	281	680	1921	2775	3501	6	13	15	17
subj_27_tessif_Pre_17	E	253	495	1974	2885	3865	5	13	15	17
subj_27_tessif_Pre_32	E	259	532	1833	2709	3607	5	12	15	17
subj_27_tessif_Pre_39	E	262	558	2038	2988	4180	5	13	16	18
subj_28_keggif_13_Post	E	220	288	1687	2593	3779	3	12	15	17
subj_28_keggif_14_Post	E	203	412	2072	2582	3681	4	13	15	17
subj_28_keggif_5_Post	E	191	453	1901	2577	3778	5	13	15	17
subj_28_keggif_AF2_11	E	212	555	1164	2486	3812	5	9	14	17
subj_28_keggif_AF2_24	E	206	529	1370	2680	4127	5	10	15	18
subj_28_keggif_AF2_33	E	234	513	1252	2345	4162	5	10	14	18
subj_28_keggif_MN1_30	E	262	575	1237	2456	3464	6	10	14	17
subj_28_keggif_MN1_34	E	285	674	1213	2393	3405	6	10	14	16
subj_28_keggif_MN1_38	E	267	1099	1265	2515	3625	9	10	14	17
subj_28_keggif_Pre_1	E	195	542	2517	2909	4241	5	14	15	18
subj_28_keggif_Pre_21	E	188	451	2438	3104	4236	5	14	16	18
subj_28_keggif_Pre_52	E	182	309	2029	2552	4093	3	13	15	18
subj_28_peffif_12_Post	E	190	561	1755	2868	4219	5	12	15	18
subj_28_peffif_4_Post	E	192	484	1532	2589	4064	5	11	15	18
subj_28_peffif_51_Post	E	217	501	1605	2724	4082	5	11	15	18
subj_28_peffif_AF2_37	E	220	414	1317	2295	4205	4	10	14	18
subj_28_peffif_AF2_39	E	220	542	1206	2240	3530	5	10	14	17
subj_28_peffif_AF2_46	E	202	424	1173	2321	4193	4	9	14	18
subj_28_peffif_MN1_22	E	258	544	1274	2518	3670	5	10	14	17
subj_28_peffif_MN1_29	E	276	562	1151	2462	3624	5	9	14	17
subj_28_peffif_MN1_33	E	264	591	1214	2280	3347	6	10	14	16
subj_28_peffif_Pre_23	E	189	458	1895	2520	4137	5	12	14	18
subj_28_peffif_Pre_33	E	203	563	2125	2840	4321	5	13	15	18
subj_28_peffif_Pre_46	E	208	535	1583	2650	4018	5	11	15	18
subj_28_tessif_38_Post	E	178	420	1822	2802	4306	4	12	15	18
subj_28_tessif_45_Post	E	217	496	1711	2802	4565	5	12	15	19
subj_28_tessif_8_Post	E	187	348	1497	2664	4209	4	11	15	18
subj_28_tessif_AF2_23	E	215	508	1417	2372	4179	5	11	14	18
subj_28_tessif_AF2_27	E	220	458	1348	2619	4189	5	10	15	18
subj_28_tessif_AF2_28	E	223	495	1305	2509	4011	5	10	14	18
subj_28_tessif_MN1_1	E	240	706	1511	2407	3046	7	11	14	16
subj_28_tessif_MN1_46	E	265	607	1309	2226	3346	6	10	14	16
subj_28_tessif_MN1_47	E	256	628	1392	2565	3687	6	11	15	17
subj_28_tessif_Pre_16	E	191	469	1911	2829	4417	5	13	15	18
subj_28_tessif_Pre_45	E	206	487	2129	2908	4426	5	13	15	18
subj_28_tessif_Pre_9	E	193	550	2272	2978	4567	5	14	16	19
subj_30_keggif_16_Post	E	249	563	2012	2670	3664	5	13	15	17
subj_30_keggif_46_Post	E	267	578	1830	2721	3203	6	12	15	16
subj_30_keggif_6_Post	E	247	640	1934	2771	3298	6	13	15	16
subj_30_keggif_AF2_18	E	249	579	1970	2593	3134	6	13	15	16
subj_30_keggif_AF2_42	E	268	626	1843	2643	3153	6	12	15	16
subj_30_keggif_AF2_6	E	257	563	2051	2536	3221	5	13	14	16
subj_30_keggif_MN1_11	E	286	680	1999	2663	3122	6	13	15	16
subj_30_keggif_MN1_31	E	280	618	1977	2737	3207	6	13	15	16
subj_30_keggif_MN1_33	E	263	712	2101	3042	3222	7	13	16	16
subj_30_keggif_Pre_16	E	259	641	1996	2856	3383	6	13	15	16
subj_30_keggif_Pre_20	E	233	616	1931	2680	3124	6	13	15	16
subj_30_keggif_Pre_8	E	232	549	2089	2840	3238	5	13	15	16
subj_30_peffif_14_Post	E	271	714	1828	2850	3213	7	12	15	16
subj_30_peffif_1_Post	E	252	733	1959	2802	2902	7	13	15	15
subj_30_peffif_41_Post	E	238	597	1695	2855	3139	6	12	15	16
subj_30_peffif_AF2_11	E	254	749	1804	2999	3262	7	12	16	16
subj_30_peffif_AF2_19	E	234	670	1591	2380	3046	6	11	14	16
subj_30_peffif_AF2_27	E	243	702	1652	2443	3098	7	12	14	16
subj_30_peffif_MN1_0	E	298	738	1776	2889	3193	7	12	15	16
subj_30_peffif_MN1_3	E	269	782	1847	2787	3218	7	12	15	16
subj_30_peffif_MN1_51	E	297	764	1828	2802	3394	7	12	15	16
subj_30_peffif_Pre_21	E	241	661	1692	2642	3115	6	12	15	16
subj_30_peffif_Pre_31	E	233	650	1597	2691	3110	6	11	15	16
subj_30_peffif_Pre_42	E	257	718	1800	2794	3242	7	12	15	16
subj_30_tessif_28_Post	E	246	612	1821	2695	3032	6	12	15	16
subj_30_tessif_42_Post	E	258	638	1754	2932	3117	6	12	15	16
subj_30_tessif_48_Post	E	237	625	1846	3009	3451	6	12	16	17
subj_30_tessif_AF2_20	E	242	560	1630	2323	3100	5	12	14	16
subj_30_tessif_AF2_3	E	253	559	1722	2563	3221	5	12	15	16
subj_30_tessif_AF2_46	E	265	607	1949	2337	3125	6	13	14	16
subj_30_tessif_MN1_16	E	273	713	1806	2502	2991	7	12	14	16
subj_30_tessif_MN1_2	E	302	735	1672	2587	3061	7	12	15	16
subj_30_tessif_MN1_22	E	276	638	1702	2672	3201	6	12	15	16
subj_30_tessif_Pre_11	E	229	514	1649	2673	3107	5	12	15	16
subj_30_tessif_Pre_26	E	236	650	1802	2849	3210	6	12	15	16
subj_30_tessif_Pre_39	E	237	505	1719	2663	2995	5	12	15	16
subj_31_keggif_16_Post	E	303	689	2121	2896	4225	6	13	15	18
subj_31_keggif_42_Post	E	283	736	2090	2623	3874	7	13	15	17
subj_31_keggif_51_Post	E	304	743	2127	2739	3982	7	13	15	18
subj_31_keggif_AF2_15	E	285	657	2221	2875	4082	6	14	15	18
subj_31_keggif_AF2_28	E	272	790	2172	2831	4165	7	13	15	18
subj_31_keggif_AF2_37	E	159	780	2150	2822	4260	7	13	15	18
subj_31_keggif_MN1_11	E	304	793	2136	2781	3963	7	13	15	18
subj_31_keggif_MN1_30	E	327	770	2056	2668	3989	7	13	15	18
subj_31_keggif_MN1_50	E	359	748	2132	2805	4100	7	13	15	18
subj_31_keggif_Pre_0	E	262	596	2154	3033	4163	6	13	16	18
subj_31_keggif_Pre_1	E	252	596	2248	3026	4238	6	14	16	18
subj_31_keggif_Pre_24	E	278	757	2204	2895	4066	7	14	15	18
subj_31_peffif_30_Post	E	315	815	1956	3130	4225	7	13	16	18
subj_31_peffif_36_Post	E	301	726	1947	3014	4278	7	13	16	18
subj_31_peffif_8_Post	E	296	748	1931	3023	4186	7	13	16	18
subj_31_peffif_AF2_13	E	130	777	1948	3089	4245	7	13	16	18
subj_31_peffif_AF2_14	E	260	779	2019	3131	4188	7	13	16	18
subj_31_peffif_AF2_3	E	130	769	1878	3073	4187	7	12	16	18
subj_31_peffif_MN1_0	E	330	907	1969	3077	4052	8	13	16	18
subj_31_peffif_MN1_34	E	335	938	1963	2995	4052	8	13	16	18
subj_31_peffif_MN1_51	E	346	798	1927	3024	4183	7	13	16	18
subj_31_peffif_Pre_3	E	262	834	2035	3145	4274	7	13	16	18
subj_31_peffif_Pre_32	E	293	711	2029	3169	4216	7	13	16	18
subj_31_peffif_Pre_40	E	138	791	2058	3094	4175	7	13	16	18
subj_31_tessif_15_Post	E	308	698	1793	2404	3486	7	12	14	17
subj_31_tessif_47_Post	E	306	764	2061	3130	4210	7	13	16	18
subj_31_tessif_52_Post	E	303	714	2080	3094	3970	7	13	16	18
subj_31_tessif_AF2_29	E	141	777	2021	3147	4138	7	13	16	18
subj_31_tessif_AF2_51	E	294	742	2037	3199	4171	7	13	16	18
subj_31_tessif_AF2_9	E	261	800	2013	3088	4191	7	13	16	18
subj_31_tessif_MN1_25	E	339	819	1919	3042	3281	7	13	16	16
subj_31_tessif_MN1_29	E	340	780	2013	3067	4272	7	13	16	18
subj_31_tessif_MN1_4	E	311	793	1975	3075	4453	7	13	16	18
subj_31_tessif_Pre_26	E	131	731	2058	3251	4491	7	13	16	18
subj_31_tessif_Pre_47	E	278	656	2056	3220	4345	6	13	16	18
subj_31_tessif_Pre_50	E	280	659	1973	3096	3474	6	13	16	17
subj_32_keggif_11_Post	E	249	607	2067	2873	3915	6	13	15	17
subj_32_keggif_18_Post	E	234	610	2100	2927	3913	6	13	15	17
subj_32_keggif_20_Post	E	238	592	1993	2682	3848	6	13	15	17
subj_32_keggif_AF2_26	E	229	679	1526	2869	4066	6	11	15	18
subj_32_keggif_AF2_32	E	269	660	1647	2936	3671	6	12	15	17
subj_32_keggif_AF2_49	E	260	703	1578	2867	4051	7	11	15	18
subj_32_keggif_MN1_11	E	255	710	1547	2939	3955	7	11	15	18
subj_32_keggif_MN1_20	E	275	625	1536	2745	3828	6	11	15	17
subj_32_keggif_MN1_46	E	285	728	1381	2839	3788	7	10	15	17
subj_32_keggif_Pre_13	E	204	591	1979	2682	3588	6	13	15	17
subj_32_keggif_Pre_20	E	218	615	1982	2683	3772	6	13	15	17
subj_32_keggif_Pre_36	E	219	580	2022	2721	3649	6	13	15	17
subj_32_peffif_16_Post	E	245	674	1854	2724	3540	6	12	15	17
subj_32_peffif_38_Post	E	237	703	1773	2748	3734	7	12	15	17
subj_32_peffif_42_Post	E	234	619	1891	2947	4017	6	13	16	18
subj_32_peffif_AF2_28	E	251	721	1786	2790	4119	7	12	15	18
subj_32_peffif_AF2_43	E	240	712	1660	2711	3647	7	12	15	17
subj_32_peffif_AF2_8	E	245	709	1738	2774	4116	7	12	15	18
subj_32_peffif_MN1_13	E	278	653	1619	2782	4138	6	12	15	18
subj_32_peffif_MN1_33	E	278	588	1474	2990	4099	6	11	16	18
subj_32_peffif_MN1_5	E	258	753	1617	2734	4046	7	11	15	18
subj_32_peffif_Pre_27	E	204	604	1845	2830	3666	6	12	15	17
subj_32_peffif_Pre_38	E	227	645	1833	2846	3725	6	12	15	17
subj_32_peffif_Pre_52	E	224	652	1828	2906	3727	6	12	15	17
subj_32_tessif_35_Post	E	244	612	1923	2947	3903	6	13	16	17
subj_32_tessif_45_Post	E	237	482	1903	3046	3999	5	13	16	18
subj_32_tessif_47_Post	E	231	547	1897	2894	3971	5	13	15	18
subj_32_tessif_AF2_18	E	254	675	1572	2763	4102	6	11	15	18
subj_32_tessif_AF2_27	E	257	701	1590	2824	3921	7	11	15	17
subj_32_tessif_AF2_35	E	265	731	1602	2817	3909	7	11	15	17
subj_32_tessif_MN1_28	E	287	594	1491	2847	3853	6	11	15	17
subj_32_tessif_MN1_38	E	280	568	1438	2835	4082	6	11	15	18
subj_32_tessif_MN1_53	E	293	610	1473	2842	3725	6	11	15	17
subj_32_tessif_Pre_10	E	220	572	1966	3015	3890	6	13	16	17
subj_32_tessif_Pre_30	E	219	602	1939	2920	3700	6	13	15	17
subj_32_tessif_Pre_41	E	223	621	1882	2890	3813	6	12	15	17
subj_34_keggif_29_Post	E	253	641	1844	2455	4215	6	12	14	18
subj_34_keggif_42_Post	E	238	660	2121	2474	4158	6	13	14	18
subj_34_keggif_48_Post	E	241	705	2060	2453	4166	7	13	14	18
subj_34_keggif_AF2_40	E	255	722	1133	2183	2500	7	9	13	14
subj_34_keggif_AF2_44	E	243	718	1173	1890	2525	7	9	12	14
subj_34_keggif_AF2_49	E	225	643	1149	2173	3398	6	9	13	16
subj_34_keggif_MN1_26	E	328	530	996	2359	3700	5	8	14	17
subj_34_keggif_MN1_29	E	288	321	893	2472	3486	3	8	14	17
subj_34_keggif_MN1_8	E	270	725	1248	2574	3225	7	10	15	16
subj_34_keggif_Pre_26	E	231	576	1846	2682	4305	6	12	15	18
subj_34_keggif_Pre_48	E	239	606	1923	2913	4220	6	13	15	18
subj_34_keggif_Pre_53	E	246	644	1845	2738	4307	6	12	15	18
subj_34_peffif_10_Post	E	248	735	1931	3054	4214	7	13	16	18
subj_34_peffif_15_Post	E	231	690	1877	2816	4105	6	12	15	18
subj_34_peffif_22_Post	E	233	683	1833	2829	4095	6	12	15	18
subj_34_peffif_AF2_15	E	236	622	1297	2306	3480	6	10	14	17
subj_34_peffif_AF2_31	E	270	513	1143	2529	2993	5	9	14	15
subj_34_peffif_AF2_41	E	260	548	1066	2307	3018	5	9	14	16
subj_34_peffif_MN1_15	E	300	583	1156	2806	3077	6	9	15	16
subj_34_peffif_MN1_20	E	263	273	1053	2449	3110	3	9	14	16
subj_34_peffif_MN1_22	E	317	354	1099	2486	3475	4	9	14	17
subj_34_peffif_Pre_10	E	243	705	1878	2983	4466	7	12	16	18
subj_34_peffif_Pre_13	E	245	732	1883	2954	4344	7	12	16	18
subj_34_peffif_Pre_39	E	238	698	1862	3034	4305	7	12	16	18
subj_34_tessif_37_Post	E	241	670	1732	2928	4310	6	12	15	18
subj_34_tessif_43_Post	E	234	708	1930	2950	4302	7	13	16	18
subj_34_tessif_4_Post	E	244	718	1892	2759	4232	7	13	15	18
subj_34_tessif_AF2_18	E	247	634	1193	2288	3831	6	10	14	17
subj_34_tessif_AF2_42	E	224	667	1299	2301	3348	6	10	14	16
subj_34_tessif_AF2_43	E	228	647	1279	2263	3118	6	10	14	16
subj_34_tessif_MN1_28	E	268	279	1109	2561	3174	3	9	15	16
subj_34_tessif_Pre_27	E	223	466	1896	3079	4478	5	13	16	18
subj_34_tessif_Pre_34	E	242	703	1877	3013	4404	7	12	16	18
subj_34_tessif_Pre_43	E	232	669	2009	2959	4334	6	13	16	18
subj_35_keggif_33_Post	E	204	516	2083	2774	4063	5	13	15	18
subj_35_keggif_38_Post	E	209	488	2258	2666	3898	5	14	15	17
subj_35_keggif_8_Post	E	195	568	2146	2881	4118	6	13	15	18
subj_35_keggif_AF2_25	E	222	499	2203	2892	3960	5	14	15	18
subj_35_keggif_AF2_39	E	208	563	2152	2698	4022	5	13	15	18
subj_35_keggif_AF2_8	E	222	554	2272	2863	4180	5	14	15	18
subj_35_keggif_MN1_13	E	198	605	2052	2762	3916	6	13	15	17
subj_35_keggif_MN1_35	E	194	613	2143	2788	4007	6	13	15	18
subj_35_keggif_MN1_52	E	209	721	2080	2823	3931	7	13	15	17
subj_35_keggif_Pre_33	E	243	585	2191	2847	3927	6	14	15	17
subj_35_keggif_Pre_39	E	278	629	2242	2822	4080	6	14	15	18
subj_35_keggif_Pre_43	E	286	637	2275	2807	4088	6	14	15	18
subj_35_peffif_19_Post	E	206	524	1727	2671	3812	5	12	15	17
subj_35_peffif_29_Post	E	202	583	1709	2662	3972	6	12	15	18
subj_35_peffif_42_Post	E	202	591	1787	2811	4072	6	12	15	18
subj_35_peffif_AF2_24	E	221	541	1827	2834	4204	5	12	15	18
subj_35_peffif_AF2_26	E	220	627	1896	2839	4243	6	13	15	18
subj_35_peffif_AF2_34	E	215	570	1819	2765	3972	6	12	15	18
subj_35_peffif_MN1_24	E	196	631	1724	2721	3909	6	12	15	17
subj_35_peffif_MN1_5	E	201	679	1664	2728	3936	6	12	15	18
subj_35_peffif_MN1_53	E	197	630	1687	2777	3927	6	12	15	17
subj_35_peffif_Pre_14	E	228	628	1814	2824	4150	6	12	15	18
subj_35_peffif_Pre_18	E	242	690	1896	2898	4095	6	13	15	18
subj_35_peffif_Pre_47	E	253	777	1999	2941	4242	7	13	16	18
subj_35_tessif_13_Post	E	193	577	2019	3028	4421	6	13	16	18
subj_35_tessif_15_Post	E	206	632	2048	3082	4402	6	13	16	18
subj_35_tessif_50_Post	E	199	512	1934	3053	4255	5	13	16	18
subj_35_tessif_AF2_27	E	218	482	1949	3049	4451	5	13	16	18
subj_35_tessif_AF2_42	E	210	464	1913	3047	4369	5	13	16	18
subj_35_tessif_AF2_51	E	210	524	2028	2977	4308	5	13	16	18
subj_35_tessif_MN1_0	E	218	718	1795	2733	4126	7	12	15	18
subj_35_tessif_MN1_39	E	204	655	1810	2840	4213	6	12	15	18
subj_35_tessif_MN1_43	E	201	599	1916	3001	3701	6	13	16	17
subj_35_tessif_Pre_27	E	273	574	1909	2995	4400	6	13	16	18
subj_35_tessif_Pre_4	E	247	642	1973	3055	4408	6	13	16	18
subj_35_tessif_Pre_9	E	250	609	2023	3004	4371	6	13	16	18
subj_36_keggif_11_Post	E	213	456	2072	2746	4029	5	13	15	18
subj_36_keggif_12_Post	E	209	557	1956	2758	3838	5	13	15	17
subj_36_keggif_30_Post	E	207	535	1982	2641	3543	5	13	15	17
subj_36_keggif_AF2_34	E	220	464	1967	2654	3853	5	13	15	17
subj_36_keggif_AF2_53	E	197	513	2050	2700	4000	5	13	15	18
subj_36_keggif_AF2_6	E	190	523	1963	2623	3848	5	13	15	17
subj_36_keggif_MN1_10	E	225	670	1848	2587	3759	6	12	15	17
subj_36_keggif_MN1_11	E	215	665	1936	2574	3975	6	13	15	18
subj_36_keggif_MN1_33	E	220	625	2076	2558	3665	6	13	15	17
subj_36_keggif_Pre_30	E	213	491	2078	2712	3785	5	13	15	17
subj_36_keggif_Pre_8	E	222	471	2069	2486	4091	5	13	14	18
subj_36_keggif_Pre_9	E	182	389	2087	2580	3781	4	13	15	17
subj_36_peffif_10_Post	E	211	629	1823	2797	3989	6	12	15	18
subj_36_peffif_19_Post	E	216	605	1668	2498	3564	6	12	14	17
subj_36_peffif_29_Post	E	195	584	1732	2560	3498	6	12	15	17
subj_36_peffif_AF2_23	E	197	597	1727	2672	3780	6	12	15	17
subj_36_peffif_AF2_25	E	174	507	1643	2683	3900	5	12	15	17
subj_36_peffif_AF2_27	E	213	599	1699	2684	3959	6	12	15	18
subj_36_peffif_MN1_13	E	234	579	1609	2633	3530	6	11	15	17
subj_36_peffif_MN1_50	E	214	659	1677	2664	3946	6	12	15	18
subj_36_peffif_MN1_51	E	202	658	1597	2619	3772	6	11	15	17
subj_36_peffif_Pre_26	E	231	555	1789	3028	3414	5	12	16	17
subj_36_peffif_Pre_40	E	201	618	1782	2637	3780	6	12	15	17
subj_36_peffif_Pre_49	E	226	624	1652	2789	3964	6	12	15	18
subj_36_tessif_21_Post	E	213	523	1804	2947	4360	5	12	16	18
subj_36_tessif_6_Post	E	191	531	1827	2747	4305	5	12	15	18
subj_36_tessif_AF2_10	E	192	552	1789	3017	4275	5	12	16	18
subj_36_tessif_AF2_16	E	202	497	1788	2911	4342	5	12	15	18
subj_36_tessif_AF2_40	E	208	562	1726	2807	3903	5	12	15	17
