fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_59_kiggif_AF2_10	I	312	423	1547	2608	3326	4	11	15	16
subj_59_kiggif_AF2_36	I	318	499	1373	2653	3193	5	10	15	16
subj_59_kiggif_AF2_50	I	320	432	1350	2343	3455	4	10	14	17
subj_59_kiggif_MN1_15	I	370	439	1641	2540	3447	4	12	15	17
subj_59_kiggif_MN1_33	I	349	525	1646	2478	3134	5	12	14	16
subj_59_kiggif_MN1_40	I	373	508	1522	2423	3211	5	11	14	16
subj_59_kiggif_Pre_34	I	258	493	2645	2954	4065	5	15	16	18
subj_59_kiggif_Pre_39	I	221	444	2207	2803	3680	4	14	15	17
subj_59_kiggif_Pre_50	I	330	348	2250	2837	3328	4	14	15	16
subj_59_piffif_35_Post	I	279	430	1982	2790	3913	4	13	15	17
subj_59_piffif_40_Post	I	289	391	2013	2840	3774	4	13	15	17
subj_59_piffif_49_Post	I	288	453	1996	2698	3747	5	13	15	17
subj_59_piffif_AF2_20	I	314	553	1575	2520	3922	5	11	14	17
subj_59_piffif_AF2_31	I	244	480	1531	2682	3459	5	11	15	17
subj_59_piffif_AF2_44	I	345	460	1536	2317	3246	5	11	14	16
subj_59_piffif_MN1_27	I	371	600	1526	2450	3681	6	11	14	17
subj_59_piffif_MN1_29	I	364	598	1499	2368	3504	6	11	14	17
subj_59_piffif_MN1_6	I	389	616	1570	2529	3653	6	11	14	17
subj_59_piffif_Pre_32	I	349	386	2059	2796	3334	4	13	15	16
subj_59_piffif_Pre_40	I	277	485	2006	2803	3736	5	13	15	17
subj_59_piffif_Pre_48	I	278	462	2046	2848	4049	5	13	15	18
subj_59_tissif_21_Post	I	272	396	2122	2880	3485	4	13	15	17
subj_59_tissif_51_Post	I	301	357	2069	2627	3541	4	13	15	17
subj_59_tissif_52_Post	I	265	518	2110	2899	3748	5	13	15	17
subj_59_tissif_AF2_14	I	342	347	1379	2451	3979	4	10	14	18
subj_59_tissif_AF2_29	I	316	366	1566	2526	3748	4	11	14	17
subj_59_tissif_AF2_49	I	329	378	1645	2660	3734	4	12	15	17
subj_59_tissif_MN1_0	I	374	393	1504	2600	3712	4	11	15	17
subj_59_tissif_MN1_49	I	376	584	1495	2595	3335	6	11	15	16
subj_59_tissif_MN1_51	I	377	466	1517	2368	3180	5	11	14	16
subj_59_tissif_Pre_1	I	311	382	2135	2932	3350	4	13	15	16
subj_59_tissif_Pre_27	I	320	363	1984	2898	3356	4	13	15	16
subj_59_tissif_Pre_35	I	288	512	2236	3056	3759	5	14	16	17
subj_5_kiggif_13_Post	I	246	464	1978	2739	3456	5	13	15	17
subj_5_kiggif_14_Post	I	239	461	2009	2645	3508	5	13	15	17
subj_5_kiggif_AF2_16	I	249	515	1464	2452	3883	5	11	14	17
subj_5_kiggif_AF2_5	I	267	523	1618	2416	3839	5	12	14	17
subj_5_kiggif_AF2_6	I	246	520	1475	2444	3852	5	11	14	17
subj_5_kiggif_MN1_1	I	297	598	1704	2415	3825	6	12	14	17
subj_5_kiggif_MN1_27	I	333	636	1605	2708	3479	6	11	15	17
subj_5_kiggif_MN1_43	I	305	653	1535	2890	3386	6	11	15	16
subj_5_kiggif_Pre_11	I	259	465	2072	2753	3634	5	13	15	17
subj_5_kiggif_Pre_19	I	253	478	1980	2775	3667	5	13	15	17
subj_5_kiggif_Pre_32	I	128	493	2018	2797	3579	5	13	15	17
subj_5_piffif_19_Post	I	245	483	1892	2657	3935	5	13	15	18
subj_5_piffif_30_Post	I	257	511	1967	2618	3820	5	13	15	17
subj_5_piffif_43_Post	I	266	478	1857	2474	3812	5	12	14	17
subj_5_piffif_AF2_13	I	258	556	1515	2658	3925	5	11	15	17
subj_5_piffif_AF2_38	I	274	527	1550	2571	3703	5	11	15	17
subj_5_piffif_AF2_49	I	256	509	1467	2662	3742	5	11	15	17
subj_5_piffif_MN1_26	I	293	584	1588	2825	3577	6	11	15	17
subj_5_piffif_MN1_39	I	324	647	1601	2797	3672	6	11	15	17
subj_5_piffif_MN1_6	I	323	658	1588	2661	3766	6	11	15	17
subj_5_piffif_Pre_23	I	128	491	1893	2638	3817	5	13	15	17
subj_5_piffif_Pre_5	I	244	482	1926	2625	3878	5	13	15	17
subj_5_piffif_Pre_9	I	267	500	1899	2615	3838	5	13	15	17
subj_5_tissif_32_Post	I	233	446	1892	2764	4035	4	13	15	18
subj_5_tissif_34_Post	I	246	477	1958	2829	4176	5	13	15	18
subj_5_tissif_5_Post	I	194	454	1898	2658	4031	5	13	15	18
subj_5_tissif_AF2_10	I	267	440	1319	2688	3770	4	10	15	17
subj_5_tissif_AF2_22	I	244	490	1584	2432	3897	5	11	14	17
subj_5_tissif_AF2_41	I	265	511	1333	2702	3668	5	10	15	17
subj_5_tissif_MN1_19	I	320	601	1548	2481	3179	6	11	14	16
subj_5_tissif_MN1_32	I	313	543	1794	2555	3600	5	12	15	17
subj_5_tissif_MN1_36	I	293	599	1484	2615	3770	6	11	15	17
subj_5_tissif_Pre_45	I	243	475	1902	2680	4052	5	13	15	18
subj_5_tissif_Pre_47	I	245	468	1922	2637	4131	5	13	15	18
subj_5_tissif_Pre_7	I	258	483	1967	2727	4096	5	13	15	18
subj_7_kiggif_30_Post	I	225	425	2613	3115	4338	4	15	16	18
subj_7_kiggif_3_Post	I	218	394	2385	3111	4386	4	14	16	18
subj_7_kiggif_9_Post	I	216	372	2264	2957	3976	4	14	16	18
subj_7_kiggif_AF2_44	I	222	403	2487	3129	4237	4	14	16	18
subj_7_kiggif_AF2_45	I	217	402	2403	3141	4482	4	14	16	18
subj_7_kiggif_AF2_51	I	207	411	2238	2972	4346	4	14	16	18
subj_7_kiggif_MN1_14	I	230	460	2168	2854	3750	5	13	15	17
subj_7_kiggif_MN1_43	I	229	448	2281	2929	4262	5	14	15	18
subj_7_kiggif_MN1_52	I	239	473	2124	2616	3547	5	13	15	17
subj_7_kiggif_Pre_20	I	249	486	2463	3078	4468	5	14	16	18
subj_7_kiggif_Pre_39	I	250	491	2302	3021	4251	5	14	16	18
subj_7_kiggif_Pre_51	I	234	449	2534	3093	4382	5	14	16	18
subj_7_piffif_20_Post	I	213	420	2288	3030	4389	4	14	16	18
subj_7_piffif_25_Post	I	216	421	2239	3035	4322	4	14	16	18
subj_7_piffif_7_Post	I	226	414	2231	3069	4325	4	14	16	18
subj_7_piffif_AF2_14	I	212	414	2102	3127	4497	4	13	16	18
subj_7_piffif_AF2_23	I	216	427	2367	3085	4349	4	14	16	18
subj_7_piffif_AF2_46	I	214	421	2139	3164	4376	4	13	16	18
subj_7_piffif_MN1_2	I	267	536	2119	2905	3560	5	13	15	17
subj_7_piffif_MN1_23	I	239	478	2092	2907	3773	5	13	15	17
subj_7_piffif_MN1_41	I	229	449	2014	2899	4293	5	13	15	18
subj_7_piffif_Pre_0	I	232	447	2189	3041	4351	4	13	16	18
subj_7_piffif_Pre_50	I	239	466	2226	3035	4356	5	14	16	18
subj_7_piffif_Pre_53	I	220	429	2254	3018	4590	4	14	16	19
subj_7_tissif_16_Post	I	199	379	2229	3046	4403	4	14	16	18
subj_7_tissif_37_Post	I	217	430	2301	3123	4443	4	14	16	18
subj_7_tissif_46_Post	I	211	414	2294	3085	4633	4	14	16	19
subj_7_tissif_AF2_22	I	235	462	2314	3117	4510	5	14	16	18
subj_7_tissif_AF2_37	I	217	406	2223	3103	4393	4	14	16	18
subj_7_tissif_AF2_52	I	215	425	2182	3049	4437	4	13	16	18
subj_7_tissif_MN1_12	I	216	452	2054	2842	4187	5	13	15	18
subj_7_tissif_MN1_19	I	227	456	2001	2932	3749	5	13	15	17
subj_7_tissif_MN1_21	I	225	459	2181	2947	3777	5	13	16	17
subj_7_tissif_Pre_1	I	223	426	2215	3058	4447	4	14	16	18
subj_7_tissif_Pre_8	I	245	479	2224	3034	4459	5	14	16	18
subj_7_tissif_Pre_9	I	237	466	2146	3051	4563	5	13	16	19
subj_9_kiggif_0_Post	I	274	497	2382	3294	4399	5	14	16	18
subj_9_kiggif_30_Post	I	240	398	2237	3183	4475	4	14	16	18
subj_9_kiggif_43_Post	I	248	747	2206	3178	4404	7	14	16	18
subj_9_kiggif_AF2_2	I	284	663	1862	2920	4392	6	12	15	18
subj_9_kiggif_AF2_42	I	282	826	1973	3284	3846	7	13	16	17
subj_9_kiggif_MN1_26	I	300	805	1759	3035	4698	7	12	16	19
subj_9_kiggif_MN1_3	I	279	894	1956	3085	4414	8	13	16	18
subj_9_kiggif_MN1_31	I	290	757	1617	2000	3543	7	11	13	17
subj_9_kiggif_Pre_18	I	256	540	2313	3280	4512	5	14	16	18
subj_9_kiggif_Pre_20	I	270	532	2413	3281	4367	5	14	16	18
subj_9_kiggif_Pre_38	I	278	531	2457	3172	4335	5	14	16	18
subj_9_piffif_45_Post	I	253	534	2199	3087	4373	5	14	16	18
subj_9_piffif_49_Post	I	259	512	2444	3249	4390	5	14	16	18
subj_9_piffif_9_Post	I	260	523	2191	3000	4256	5	14	16	18
subj_9_piffif_AF2_10	I	270	710	851	1808	2962	7	8	12	16
subj_9_piffif_AF2_50	I	271	545	1102	2225	3738	5	9	13	17
subj_9_piffif_MN1_14	I	321	866	1767	1911	3424	8	12	13	17
subj_9_piffif_MN1_19	I	292	830	1919	1984	3299	7	13	13	16
subj_9_piffif_MN1_27	I	291	724	1769	1966	3340	7	12	13	16
subj_9_piffif_Pre_1	I	275	535	2459	3178	4502	5	14	16	18
subj_9_piffif_Pre_36	I	272	316	2777	3511	4645	3	15	17	19
subj_9_tissif_17_Post	I	260	463	2156	3151	4533	5	13	16	18
subj_9_tissif_26_Post	I	248	485	2213	3193	4578	5	14	16	19
subj_9_tissif_3_Post	I	261	520	2158	3229	4478	5	13	16	18
subj_9_tissif_AF2_1	I	279	606	1904	3088	4488	6	13	16	18
subj_9_tissif_AF2_30	I	291	610	1674	2970	4333	6	11	15	18
subj_9_tissif_AF2_41	I	278	730	1943	3236	3619	7	13	16	17
subj_9_tissif_MN1_10	I	316	832	1791	2145	3177	7	12	13	16
subj_9_tissif_MN1_36	I	285	990	1970	3147	4328	8	13	16	18
subj_9_tissif_Pre_28	I	261	512	2291	3234	4528	5	14	16	18
subj_9_tissif_Pre_49	I	261	484	2344	3246	4446	5	14	16	18
subj_9_tissif_Pre_53	I	258	488	2286	3280	4499	5	14	16	18
