"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F1Bark","F2Bark","gender","BB","AF","F1erb","F2erb"
"204","subj_1_piffif_Pre_25","1","piffif","1",25,"I",252,476,2039,5,13,"F","NB","MN",9.97417836892556,22.1840825674056
"205","subj_1_piffif_Pre_35","1","piffif","1",35,"I",246,492,1983,5,13,"F","NB","MN",10.1869227323549,21.903011223891
"206","subj_1_tissif_13_Post","1","tissif","4",13,"I",269,343,2150,4,13,"F","NB","MN",8.00771415371849,22.7978449280077
"207","subj_1_tissif_16_Post","1","tissif","4",16,"I",267,347,2145,4,13,"F","NB","MN",8.07274674156564,22.7721633422342
"208","subj_1_tissif_2_Post","1","tissif","4",2,"I",264,343,2150,4,13,"F","NB","MN",8.00771415371849,22.7978449280077
"209","subj_1_tissif_MN1_14","1","tissif","2",14,"I",295,550,2028,5,13,"F","NB","MN",10.922360652731,22.0772916267066
"210","subj_1_tissif_MN1_35","1","tissif","2",35,"I",270,549,1948,5,13,"F","NB","MN",10.9101283388344,21.6894641549915
"211","subj_1_tissif_MN1_49","1","tissif","2",49,"I",295,589,2051,6,13,"F","NB","MN",11.3880661530753,22.1579793117679
"212","subj_1_tissif_Pre_34","1","tissif","1",34,"I",250,464,2071,5,13,"F","NB","MN",9.81161588087465,22.343942109621
"213","subj_1_tissif_Pre_9","1","tissif","1",9,"I",251,486,2049,5,13,"F","NB","MN",10.1076701505703,22.2241259163011
"214","subj_20_kiggif_40_Post","20","kiggif","4",40,"I",269,349,2389,4,14,"F","NB","MN",8.10510869388951,23.8282633446097
"215","subj_20_kiggif_48_Post","20","kiggif","4",48,"I",257,419,2323,4,14,"F","NB","MN",9.1775713502903,23.5000246139812
"216","subj_20_kiggif_8_Post","20","kiggif","4",8,"I",276,346,2324,4,14,"F","NB","MN",8.05652729748568,23.5583981086841
"217","subj_20_kiggif_MN1_11","20","kiggif","2",11,"I",274,539,2267,5,14,"F","NB","MN",10.7869733001219,23.1716535796519
"218","subj_20_kiggif_MN1_12","20","kiggif","2",12,"I",255,496,2276,5,14,"F","NB","MN",10.2394125789428,23.2421705085464
"219","subj_20_kiggif_MN1_38","20","kiggif","2",38,"I",271,515,2358,5,14,"F","NB","MN",10.4850569946451,23.5766215543048
"220","subj_20_kiggif_Pre_28","20","kiggif","1",28,"I",243,467,2368,5,14,"F","NB","MN",9.85250307441938,23.6537197530929
"221","subj_20_kiggif_Pre_44","20","kiggif","1",44,"I",241,391,2482,4,14,"F","NB","MN",8.76204267101734,24.1752201492471
"222","subj_20_kiggif_Pre_7","20","kiggif","1",7,"I",261,348,2549,4,15,"F","NB","MN",8.08894051440825,24.4718304845993
"223","subj_20_piffif_33_Post","20","piffif","4",33,"I",281,387,2233,4,14,"F","NB","MN",8.70127000780127,23.1355370438078
"224","subj_20_piffif_34_Post","20","piffif","4",34,"I",263,456,2160,5,13,"F","NB","MN",9.70176579553166,22.7594185597837
"225","subj_20_piffif_35_Post","20","piffif","4",35,"I",244,487,2213,5,14,"F","NB","MN",10.1209223896552,22.9735197623406
"226","subj_20_piffif_MN1_10","20","piffif","2",10,"I",260,524,2228,5,14,"F","NB","MN",10.599346125837,23.0124637690215
"227","subj_20_piffif_MN1_34","20","piffif","2",34,"I",249,507,2207,5,14,"F","NB","MN",10.3823601983917,22.9322259586115
"228","subj_20_piffif_MN1_4","20","piffif","2",4,"I",295,586,2261,6,14,"F","NB","MN",11.3530069468921,23.1111939471436
"229","subj_20_piffif_Pre_18","20","piffif","1",18,"I",249,476,2221,5,14,"F","NB","MN",9.97417836892556,23.0169579957318
"230","subj_20_piffif_Pre_32","20","piffif","1",32,"I",245,475,2168,5,13,"F","NB","MN",9.96073126619783,22.7814963147818
"231","subj_20_piffif_Pre_5","20","piffif","1",5,"I",266,459,2192,5,14,"F","NB","MN",9.7430999012877,22.9008724274826
"232","subj_20_tissif_24_Post","20","tissif","4",24,"I",158,379,2089,4,13,"F","NB","MN",8.5786254658551,22.4908690941616
"233","subj_20_tissif_3_Post","20","tissif","4",3,"I",259,471,2258,5,14,"F","NB","MN",9.9067625366479,23.1826256794537
"234","subj_20_tissif_47_Post","20","tissif","4",47,"I",290,376,2249,4,14,"F","NB","MN",8.5322504231284,23.2136990762617
"235","subj_20_tissif_MN1_14","20","tissif","2",14,"I",234,480,2092,5,13,"F","NB","MN",10.0277878333438,22.4301505192441
"236","subj_20_tissif_MN1_18","20","tissif","2",18,"I",251,506,2178,5,13,"F","NB","MN",10.3694488032863,22.8036208456879
"237","subj_20_tissif_MN1_50","20","tissif","2",50,"I",263,525,2124,5,13,"F","NB","MN",10.6119647341224,22.5447479307837
"238","subj_20_tissif_Pre_14","20","tissif","1",14,"I",241,464,2252,5,14,"F","NB","MN",9.81161588087465,23.1616792779412
"239","subj_20_tissif_Pre_21","20","tissif","1",21,"I",250,481,2200,5,14,"F","NB","MN",10.04114568935,22.9202819768477
"240","subj_20_tissif_Pre_43","20","tissif","1",43,"I",254,440,2224,4,14,"F","NB","MN",9.47841307099625,23.0567431672495
"241","subj_21_kiggif_27_Post","21","kiggif","4",27,"I",259,436,2142,4,13,"F","NB","MN",9.42179501385194,22.6925553141525
"242","subj_21_kiggif_29_Post","21","kiggif","4",29,"I",308,348,2318,4,14,"F","NB","MN",8.08894051440825,23.5314575853987
"243","subj_21_kiggif_52_Post","21","kiggif","4",52,"I",196,412,2141,4,13,"F","NB","MN",9.07527254723792,22.7057515786568
"244","subj_21_kiggif_MN1_15","21","kiggif","2",15,"I",282,560,2131,5,13,"F","NB","MN",11.0438653424454,22.551117213331
"245","subj_21_kiggif_MN1_39","21","kiggif","2",39,"I",295,596,2096,6,13,"F","NB","MN",11.4693924749583,22.3635764437905
"246","subj_21_kiggif_MN1_7","21","kiggif","2",7,"I",307,516,2140,5,13,"F","NB","MN",10.4978203996684,22.6244878133017
"247","subj_21_kiggif_Pre_11","21","kiggif","1",11,"I",255,479,2271,5,14,"F","NB","MN",10.0144122184313,23.2330887973471
"248","subj_21_kiggif_Pre_12","21","kiggif","1",12,"I",254,466,2165,5,13,"F","NB","MN",9.83889243121664,22.7746114635402
"249","subj_21_kiggif_Pre_3","21","kiggif","1",3,"I",270,358,2372,4,14,"F","NB","MN",8.24948328433343,23.7510505106757
"250","subj_21_piffif_14_Post","21","piffif","4",14,"I",240,474,2138,5,13,"F","NB","MN",9.94726617760621,22.6462885067001
"251","subj_21_piffif_43_Post","21","piffif","4",43,"I",218,427,1949,4,13,"F","NB","MN",9.293234076448,21.7842491148015
"252","subj_21_piffif_MN1_1","21","piffif","2",1,"I",320,639,2052,6,13,"F","NB","MN",11.9548268831002,22.1261877326035
"253","subj_21_piffif_MN1_24","21","piffif","2",24,"I",255,515,2170,5,13,"F","NB","MN",10.4850569946451,22.7610575688206
"254","subj_21_piffif_MN1_50","21","piffif","2",50,"I",234,471,2095,5,13,"F","NB","MN",9.9067625366479,22.4507143324676
"255","subj_21_piffif_Pre_20","21","piffif","1",20,"I",278,413,2202,4,14,"F","NB","MN",9.0899499763159,22.9793840383968
"256","subj_21_piffif_Pre_27","21","piffif","1",27,"I",252,493,1984,5,13,"F","NB","MN",10.2000709340284,21.9071410658618
"257","subj_21_piffif_Pre_29","21","piffif","1",29,"I",275,355,1993,4,13,"F","NB","MN",8.20158462700675,22.0528974362907
"258","subj_21_tissif_13_Post","21","tissif","4",13,"I",293,427,2011,4,13,"F","NB","MN",9.293234076448,22.0864228645021
"259","subj_21_tissif_2_Post","21","tissif","4",2,"I",287,418,2050,4,13,"F","NB","MN",9.16302025984682,22.2790516572549
"260","subj_21_tissif_40_Post","21","tissif","4",40,"I",295,407,2056,4,13,"F","NB","MN",9.00156530928046,22.3155310688999
"261","subj_21_tissif_MN1_19","21","tissif","2",19,"I",291,516,2021,5,13,"F","NB","MN",10.4978203996684,22.0687912036644
"262","subj_21_tissif_MN1_43","21","tissif","2",43,"I",301,527,1952,5,13,"F","NB","MN",10.6371543010798,21.7253645770798
"263","subj_21_tissif_MN1_49","21","tissif","2",49,"I",331,559,2029,5,13,"F","NB","MN",11.0317813225047,22.0754652729357
"264","subj_21_tissif_Pre_19","21","tissif","1",19,"I",251,468,1996,5,13,"F","NB","MN",9.866095359494,21.9837884072324
"265","subj_21_tissif_Pre_40","21","tissif","1",40,"I",259,382,2133,4,13,"F","NB","MN",8.62479040749432,22.6914890979565
"266","subj_22_kiggif_22_Post","22","kiggif","4",22,"I",221,338,2634,3,15,"F","BB","MN",7.92583811690746,24.8062910021719
"267","subj_22_kiggif_26_Post","22","kiggif","4",26,"I",232,401,2539,4,15,"F","BB","MN",8.91240452815884,24.3933953052857
"268","subj_22_kiggif_43_Post","22","kiggif","4",43,"I",232,364,2555,4,15,"F","BB","MN",8.34461207557707,24.4833451900944
"269","subj_22_kiggif_MN1_17","22","kiggif","2",17,"I",309,631,1538,6,11,"F","BB","MN",11.8662999840978,19.3934796619505
"270","subj_22_kiggif_MN1_53","22","kiggif","2",53,"I",276,352,1302,4,10,"F","BB","MN",8.15346044563959,18.0745282174177
"271","subj_22_kiggif_MN1_8","22","kiggif","2",8,"I",297,567,1486,6,11,"F","BB","MN",11.1280453850192,19.1218035797784
"272","subj_22_kiggif_Pre_18","22","kiggif","1",18,"I",244,373,2594,4,15,"F","BB","MN",8.48566343932723,24.6275868848728
"273","subj_22_kiggif_Pre_4","22","kiggif","1",4,"I",238,436,2596,4,15,"F","BB","MN",9.42179501385194,24.5886205176356
"274","subj_22_kiggif_Pre_48","22","kiggif","1",48,"I",232,401,2604,4,15,"F","BB","MN",8.91240452815884,24.645200662377
"275","subj_22_piffif_10_Post","22","piffif","4",10,"I",226,337,2490,3,14,"F","BB","MN",7.90938406791594,24.2472517017702
"276","subj_22_piffif_19_Post","22","piffif","4",19,"I",225,342,2666,4,15,"F","BB","MN",7.99139123878957,24.9239926949476
"277","subj_22_piffif_48_Post","22","piffif","4",48,"I",221,404,2163,4,13,"F","BB","MN",8.95708274686538,22.8114069716961
"278","subj_22_piffif_MN1_12","22","piffif","2",12,"I",290,465,1463,5,11,"F","BB","MN",9.82526338254348,19.0529718592662
"279","subj_22_piffif_MN1_20","22","piffif","2",20,"I",289,459,1460,5,11,"F","BB","MN",9.7430999012877,19.0385031136987
"280","subj_22_piffif_MN1_24","22","piffif","2",24,"I",298,424,1453,4,11,"F","BB","MN",9.25001512293795,19.0201443745702
"281","subj_22_piffif_Pre_15","22","piffif","1",15,"I",244,418,2418,4,14,"F","BB","MN",9.16302025984682,23.8963882544353
"282","subj_22_piffif_Pre_30","22","piffif","1",30,"I",237,377,2561,4,15,"F","BB","MN",8.54773222835417,24.4970489299303
"283","subj_22_piffif_Pre_47","22","piffif","1",47,"I",233,346,2560,4,15,"F","BB","MN",8.05652729748568,24.5161813145597
"284","subj_22_tissif_29_Post","22","tissif","4",29,"I",238,378,2555,4,15,"F","BB","MN",8.56319055321443,24.4729551820368
"285","subj_22_tissif_6_Post","22","tissif","4",6,"I",232,306,2508,3,14,"F","BB","MN",7.38575905877847,24.3418604600983
"286","subj_22_tissif_9_Post","22","tissif","4",9,"I",238,374,2569,4,15,"F","BB","MN",8.50121609750783,24.5303348467039
"287","subj_22_tissif_MN1_18","22","tissif","2",18,"I",284,578,1357,6,10,"F","BB","MN",11.258906087609,18.2821380962602
"288","subj_22_tissif_MN1_27","22","tissif","2",27,"I",296,483,1394,5,11,"F","BB","MN",10.0678083039824,18.5968250356302
"289","subj_22_tissif_MN1_29","22","tissif","2",29,"I",323,618,1611,6,11,"F","BB","MN",11.7207294939855,19.8352559649468
"290","subj_22_tissif_Pre_1","22","tissif","1",1,"I",253,495,2266,5,14,"F","BB","MN",10.2263158146629,23.1996622197729
"291","subj_22_tissif_Pre_29","22","tissif","1",29,"I",237,467,2302,5,14,"F","BB","MN",9.85250307441938,23.3751938000803
"292","subj_22_tissif_Pre_8","22","tissif","1",8,"I",242,387,2671,4,15,"F","BB","MN",8.70127000780127,24.9093202600793
"293","subj_23_kiggif_17_Post","23","kiggif","4",17,"I",297,542,2437,5,14,"F","NB","MN",10.824079622617,23.8824942808044
"294","subj_23_kiggif_43_Post","23","kiggif","4",43,"I",286,561,2273,5,14,"F","NB","MN",11.0559347205234,23.1814749519431
"295","subj_23_kiggif_50_Post","23","kiggif","4",50,"I",287,572,2373,6,14,"F","NB","MN",11.1877410523443,23.5973758602348
"296","subj_23_kiggif_MN1_13","23","kiggif","2",13,"I",350,651,2432,6,14,"F","NB","MN",12.0861449211473,23.7824594267695
"297","subj_23_kiggif_MN1_22","23","kiggif","2",22,"I",364,494,2507,5,14,"F","NB","MN",10.2132019472182,24.1986423191638
"298","subj_23_kiggif_MN1_51","23","kiggif","2",51,"I",390,489,2343,5,14,"F","NB","MN",10.1473745666446,23.5328210470524
"299","subj_23_kiggif_Pre_15","23","kiggif","1",15,"I",281,511,2469,5,14,"F","NB","MN",10.4338401408233,24.0345399710538
"300","subj_23_kiggif_Pre_17","23","kiggif","1",17,"I",280,521,2454,5,14,"F","NB","MN",10.5613945434149,23.9667781719612
"301","subj_23_kiggif_Pre_41","23","kiggif","1",41,"I",292,525,2403,5,14,"F","NB","MN",10.6119647341224,23.7559624523059
"302","subj_23_piffif_19_Post","23","piffif","4",19,"I",215,425,1980,4,13,"F","NB","MN",9.26444193777686,21.9378366514348
"303","subj_23_piffif_26_Post","23","piffif","4",26,"I",301,584,2105,6,13,"F","NB","MN",11.3295651754343,22.4140249549622
"304","subj_23_piffif_30_Post","23","piffif","4",30,"I",300,557,2123,5,13,"F","NB","MN",11.0075692219417,22.5166782494487
"305","subj_23_piffif_MN1_15","23","piffif","2",15,"I",358,537,2029,5,13,"F","NB","MN",10.7621589334801,22.0916026542558
"306","subj_23_piffif_MN1_2","23","piffif","2",2,"I",360,551,2156,5,13,"F","NB","MN",10.9345779820167,22.6714408933472
"307","subj_23_piffif_Pre_31","23","piffif","1",31,"I",288,563,2071,5,13,"F","NB","MN",11.0800296854898,22.2711587540682
"308","subj_23_piffif_Pre_7","23","piffif","1",7,"I",272,520,1984,5,13,"F","NB","MN",10.548711968633,21.8872819752588
"309","subj_23_tissif_32_Post","23","tissif","4",32,"I",280,585,2124,6,13,"F","NB","MN",11.3412929784593,22.5007570632912
"310","subj_23_tissif_33_Post","23","tissif","4",33,"I",293,579,2063,6,13,"F","NB","MN",11.2707175528183,22.2218781409252
"311","subj_23_tissif_38_Post","23","tissif","4",38,"I",290,568,2022,6,13,"F","NB","MN",11.1400132052293,22.0354200382596
"312","subj_23_tissif_MN1_3","23","tissif","2",3,"I",344,610,2079,6,13,"F","NB","MN",11.630070628156,22.2742065075384
"313","subj_23_tissif_MN1_4","23","tissif","2",4,"I",325,630,2249,6,14,"F","NB","MN",11.8551780887782,23.0268291446089
"314","subj_23_tissif_MN1_50","23","tissif","2",50,"I",376,675,2087,6,13,"F","NB","MN",12.3436401852591,22.2641329707065
"315","subj_23_tissif_Pre_22","23","tissif","1",22,"I",285,570,2061,6,13,"F","NB","MN",11.1639057502587,22.2190580490503
"316","subj_23_tissif_Pre_44","23","tissif","1",44,"I",288,557,2155,5,13,"F","NB","MN",11.0075692219417,22.6625146743602
"317","subj_23_tissif_Pre_8","23","tissif","1",8,"I",268,484,2139,5,13,"F","NB","MN",10.0811131518551,22.6434781999824
"318","subj_26_kiggif_21_Post","26","kiggif","4",21,"I",288,566,2159,6,13,"F","NB","AF",11.1160631559406,22.6740152659292
"319","subj_26_kiggif_24_Post","26","kiggif","4",24,"I",295,546,2382,5,14,"F","NB","AF",10.8733411395356,23.6538122756134
"320","subj_26_kiggif_25_Post","26","kiggif","4",25,"I",290,561,2201,5,14,"F","NB","AF",11.0559347205234,22.865942006157
"321","subj_26_kiggif_AF2_10","26","kiggif","2",10,"I",264,501,2462,5,14,"F","NB","AF",10.3046413321506,24.0137442002728
"322","subj_26_kiggif_AF2_12","26","kiggif","2",12,"I",269,469,2533,5,14,"F","NB","AF",9.87966933360082,24.3196108409715
"323","subj_26_kiggif_AF2_40","26","kiggif","2",40,"I",273,450,2539,5,15,"F","NB","AF",9.61858623526041,24.3571614513951
"324","subj_26_kiggif_Pre_2","26","kiggif","1",2,"I",258,479,2579,5,15,"F","NB","AF",10.0144122184313,24.4913998967892
"325","subj_26_kiggif_Pre_36","26","kiggif","1",36,"I",274,487,2211,5,14,"F","NB","AF",10.1209223896552,22.9646687317665
"326","subj_26_kiggif_Pre_39","26","kiggif","1",39,"I",263,488,2326,5,14,"F","NB","AF",10.1341571804438,23.4618058251
"327","subj_26_piffif_17_Post","26","piffif","4",17,"I",279,550,1986,5,13,"F","NB","AF",10.922360652731,21.8749833798427
"328","subj_26_piffif_19_Post","26","piffif","4",19,"I",295,580,2084,6,13,"F","NB","AF",11.2825149958732,22.3194783596133
"329","subj_26_piffif_37_Post","26","piffif","4",37,"I",291,565,2033,5,13,"F","NB","AF",11.1040664850496,22.0901377856861
"330","subj_26_piffif_AF2_14","26","piffif","2",14,"I",269,494,2147,5,13,"F","NB","AF",10.2132019472182,22.672513714974
"331","subj_26_piffif_AF2_22","26","piffif","2",22,"I",237,481,1956,5,13,"F","NB","AF",10.04114568935,21.7789217400369
"332","subj_26_piffif_AF2_23","26","piffif","2",23,"I",247,499,1888,5,13,"F","NB","AF",10.2786006762271,21.4256416932574
"333","subj_26_piffif_Pre_13","26","piffif","1",13,"I",252,502,1966,5,13,"F","NB","AF",10.3176363628265,21.8126026931377
"334","subj_26_piffif_Pre_16","26","piffif","1",16,"I",260,514,2056,5,13,"F","NB","AF",10.4722773058838,22.2365908110179
"335","subj_26_piffif_Pre_46","26","piffif","1",46,"I",251,499,1991,5,13,"F","NB","AF",10.2786006762271,21.936727952755
"336","subj_26_tissif_18_Post","26","tissif","4",18,"I",284,539,1955,5,13,"F","NB","AF",10.7869733001219,21.7313451301264
"337","subj_26_tissif_23_Post","26","tissif","4",23,"I",283,552,1974,5,13,"F","NB","AF",10.9467803615034,21.8150348254047
"338","subj_26_tissif_52_Post","26","tissif","4",52,"I",272,512,2097,5,13,"F","NB","AF",10.4466689187518,22.4298055188711
"339","subj_26_tissif_AF2_17","26","tissif","2",17,"I",288,528,2052,5,13,"F","NB","AF",10.6497253356638,22.2074191319758
"340","subj_26_tissif_AF2_20","26","tissif","2",20,"I",259,498,2030,5,13,"F","NB","AF",10.2655549675383,22.1250376993448
"341","subj_26_tissif_AF2_8","26","tissif","2",8,"I",265,506,2044,5,13,"F","NB","AF",10.3694488032863,22.185724988531
"342","subj_26_tissif_Pre_11","26","tissif","1",11,"I",244,484,1888,5,13,"F","NB","AF",10.0811131518551,21.4366854274727
"343","subj_26_tissif_Pre_21","26","tissif","1",21,"I",249,497,1937,5,13,"F","NB","AF",10.2524922824796,21.6731698123218
"344","subj_26_tissif_Pre_40","26","tissif","1",40,"I",249,495,1993,5,13,"F","NB","AF",10.2263158146629,21.9493680622491
"345","subj_27_kiggif_17_Post","27","kiggif","4",17,"I",280,367,2210,4,14,"F","NB","MN",8.39184616697397,23.0489681317261
"346","subj_27_kiggif_23_Post","27","kiggif","4",23,"I",275,373,2179,4,13,"F","NB","MN",8.48566343932723,22.9063644014167
"347","subj_27_kiggif_37_Post","27","kiggif","4",37,"I",255,392,2298,4,14,"F","NB","MN",8.777179293849,23.4135334941016
"348","subj_27_kiggif_MN1_39","27","kiggif","2",39,"I",282,487,2216,5,14,"F","NB","MN",10.1209223896552,22.9867831717755
"349","subj_27_kiggif_MN1_47","27","kiggif","2",47,"I",288,503,2293,5,14,"F","NB","MN",10.3306145840164,23.31015280739
"350","subj_27_kiggif_MN1_51","27","kiggif","2",51,"I",285,490,2290,5,14,"F","NB","MN",10.1605745918024,23.3068497537727
"351","subj_27_kiggif_Pre_25","27","kiggif","1",25,"I",264,536,2104,5,13,"F","NB","MN",10.7497285957452,22.4445836985907
"352","subj_27_kiggif_Pre_28","27","kiggif","1",28,"I",267,343,2217,4,14,"F","NB","MN",8.00771415371849,23.0977587569762
"353","subj_27_kiggif_Pre_53","27","kiggif","1",53,"I",280,371,2237,4,14,"F","NB","MN",8.45448678549383,23.1649472409693
"354","subj_27_piffif_34_Post","27","piffif","4",34,"I",288,514,2006,5,13,"F","NB","MN",10.4722773058838,21.998212152614
"355","subj_27_piffif_43_Post","27","piffif","4",43,"I",253,492,2004,5,13,"F","NB","MN",10.1869227323549,22.0047555838254
"356","subj_27_piffif_48_Post","27","piffif","4",48,"I",295,501,1916,5,13,"F","NB","MN",10.3046413321506,21.5654365821985
"357","subj_27_piffif_MN1_13","27","piffif","2",13,"I",308,579,2149,6,13,"F","NB","MN",11.2707175528183,22.6191987708374
"358","subj_27_piffif_MN1_15","27","piffif","2",15,"I",252,520,2058,5,13,"F","NB","MN",10.548711968633,22.241610869883
"359","subj_27_piffif_MN1_2","27","piffif","2",2,"I",304,603,2045,6,13,"F","NB","MN",11.5500572609716,22.1193440176407
"360","subj_27_piffif_Pre_26","27","piffif","1",26,"I",269,385,1884,4,12,"F","NB","MN",8.67074706422068,21.4895216313963
"361","subj_27_piffif_Pre_43","27","piffif","1",43,"I",266,431,2001,4,13,"F","NB","MN",9.35057394109567,22.0352775187235
"362","subj_27_piffif_Pre_46","27","piffif","1",46,"I",295,408,2052,4,13,"F","NB","MN",9.01634963371875,22.2959065237012
"363","subj_27_tissif_25_Post","27","tissif","4",25,"I",272,381,2052,4,13,"F","NB","MN",8.60942532558487,22.3159131627689
"364","subj_27_tissif_3_Post","27","tissif","4",3,"I",277,394,1972,4,13,"F","NB","MN",8.80738513801337,21.9217284207807
"365","subj_27_tissif_50_Post","27","tissif","4",50,"I",263,409,2113,4,13,"F","NB","MN",9.03111246013539,22.5797378903231
"366","subj_27_tissif_MN1_20","27","tissif","2",20,"I",316,515,1980,5,13,"F","NB","MN",10.4850569946451,21.8714800206433
"367","subj_27_tissif_MN1_33","27","tissif","2",33,"I",310,431,2148,4,13,"F","NB","MN",9.35057394109567,22.7235278667063
"368","subj_27_tissif_MN1_9","27","tissif","2",9,"I",309,534,2062,5,13,"F","NB","MN",10.7248214286271,22.2501638764701
"369","subj_27_tissif_Pre_0","27","tissif","1",0,"I",268,318,2140,3,13,"F","NB","MN",7.5916326026258,22.7709865682056
"370","subj_27_tissif_Pre_18","27","tissif","1",18,"I",263,372,2110,4,13,"F","NB","MN",8.47008702520601,22.5933345677048
"371","subj_27_tissif_Pre_40","27","tissif","1",40,"I",267,314,2106,3,13,"F","NB","MN",7.52346532648431,22.617996349518
"372","subj_28_kiggif_16_Post","28","kiggif","4",16,"I",252,263,2622,3,15,"F","BB","MN",6.61229299545504,24.8166219184603
"373","subj_28_kiggif_20_Post","28","kiggif","4",20,"I",214,359,2091,4,13,"F","BB","MN",8.26539973671757,22.5150145199202
"374","subj_28_kiggif_26_Post","28","kiggif","4",26,"I",226,363,2589,4,15,"F","BB","MN",8.32881868660147,24.6157743881914
