"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4Hz","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB","AF"
"2590","subj_43_tissif_AF2_7",43,"tissif","2","7","I","139",367,1734,2559,3313,4,12,15,16,"M","NB","AF"
"2591","subj_43_tissif_Pre_29",43,"tissif","1","29","I","142",389,1730,2550,3405,4,12,15,17,"M","NB","AF"
"2592","subj_43_tissif_Pre_38",43,"tissif","1","38","I","143",413,1742,2621,3459,4,12,15,17,"M","NB","AF"
"2593","subj_43_tissif_Pre_41",43,"tissif","1","41","I","136",363,1824,2566,3506,4,12,15,17,"M","NB","AF"
"2594","subj_60_kiggif_11_Post",60,"kiggif","4","11","I","174",298,2029,2752,3875,3,13,15,17,"M","BB","AF"
"2595","subj_60_kiggif_14_Post",60,"kiggif","4","14","I","162",310,1924,2419,3012,3,13,14,16,"M","BB","AF"
"2596","subj_60_kiggif_20_Post",60,"kiggif","4","20","I","167",306,1896,2372,3122,3,13,14,16,"M","BB","AF"
"2597","subj_60_kiggif_AF2_21",60,"kiggif","2","21","I","224",268,895,2558,4009,3,8,15,18,"M","BB","AF"
"2598","subj_60_kiggif_AF2_40",60,"kiggif","2","40","I","211",288,816,2642,3315,3,7,15,16,"M","BB","AF"
"2599","subj_60_kiggif_AF2_51",60,"kiggif","2","51","I","262",296,1074,2415,4063,3,9,14,18,"M","BB","AF"
"2600","subj_60_kiggif_Pre_22",60,"kiggif","1","22","I","172",321,2014,2447,2965,3,13,14,16,"M","BB","AF"
"2601","subj_60_kiggif_Pre_53",60,"kiggif","1","53","I","183",343,2023,2256,2952,4,13,14,16,"M","BB","AF"
"2602","subj_60_piffif_25_Post",60,"piffif","4","25","I","171",325,1758,2366,3260,3,12,14,16,"M","BB","AF"
"2603","subj_60_piffif_27_Post",60,"piffif","4","27","I","171",338,1778,2530,3259,3,12,14,16,"M","BB","AF"
"2604","subj_60_piffif_49_Post",60,"piffif","4","49","I","167",319,1740,2355,3172,3,12,14,16,"M","BB","AF"
"2605","subj_60_piffif_AF2_13",60,"piffif","2","13","I","232",333,957,2301,3908,3,8,14,17,"M","BB","AF"
"2606","subj_60_piffif_AF2_4",60,"piffif","2","4","I","215",324,1071,2295,3267,3,9,14,16,"M","BB","AF"
"2607","subj_60_piffif_Pre_1",60,"piffif","1","1","I","167",326,1732,2370,3328,3,12,14,16,"M","BB","AF"
"2608","subj_60_piffif_Pre_14",60,"piffif","1","14","I","165",317,1757,2367,3235,3,12,14,16,"M","BB","AF"
"2609","subj_60_piffif_Pre_24",60,"piffif","1","24","I","164",306,1698,2468,3278,3,12,14,16,"M","BB","AF"
"2610","subj_60_tissif_15_Post",60,"tissif","4","15","I","151",283,1772,2418,3151,3,12,14,16,"M","BB","AF"
"2611","subj_60_tissif_6_Post",60,"tissif","4","6","I","172",330,1797,2478,3409,3,12,14,17,"M","BB","AF"
"2612","subj_60_tissif_7_Post",60,"tissif","4","7","I","163",323,1788,2390,3296,3,12,14,16,"M","BB","AF"
"2613","subj_60_tissif_AF2_12",60,"tissif","2","12","I","216",408,890,2601,3706,4,8,15,17,"M","BB","AF"
"2614","subj_60_tissif_AF2_20",60,"tissif","2","20","I","246",291,806,2995,3843,3,7,16,17,"M","BB","AF"
"2615","subj_60_tissif_AF2_33",60,"tissif","2","33","I","222",392,883,2749,3601,4,8,15,17,"M","BB","AF"
"2616","subj_60_tissif_Pre_42",60,"tissif","1","42","I","172",329,1797,2404,3274,3,12,14,16,"M","BB","AF"
"2617","subj_60_tissif_Pre_49",60,"tissif","1","49","I","176",317,1743,2442,3355,3,12,14,16,"M","BB","AF"
"2618","subj_60_tissif_Pre_8",60,"tissif","1","8","I","155",282,1677,2394,3228,3,12,14,16,"M","BB","AF"
"2619","subj_12_keggif_16_Post",12,"keggif","4","16","E","101",470,1620,2269,3471,5,12,14,17,"M","BB","AF"
"2620","subj_12_keggif_19_Post",12,"keggif","4","19","E","107",447,1682,2341,3354,4,12,14,16,"M","BB","AF"
"2621","subj_12_keggif_26_Post",12,"keggif","4","26","E","98",496,1675,2264,3699,5,12,14,17,"M","BB","AF"
"2622","subj_12_keggif_AF2_2",12,"keggif","2","2","E","133",421,1075,2319,2985,4,9,14,16,"M","BB","AF"
"2623","subj_12_keggif_AF2_23",12,"keggif","2","23","E","114",482,1161,2317,3130,5,9,14,16,"M","BB","AF"
"2624","subj_12_keggif_AF2_29",12,"keggif","2","29","E","126",433,882,2484,2995,4,8,14,16,"M","BB","AF"
"2625","subj_12_keggif_Pre_23",12,"keggif","1","23","E","100",536,1690,2106,3448,5,12,13,17,"M","BB","AF"
"2626","subj_12_keggif_Pre_26",12,"keggif","1","26","E","96",458,1701,2292,3515,5,12,14,17,"M","BB","AF"
"2627","subj_12_keggif_Pre_9",12,"keggif","1","9","E","103",514,1686,2150,3362,5,12,13,16,"M","BB","AF"
"2628","subj_12_peffif_18_Post",12,"peffif","4","18","E","99",571,1576,2237,3255,6,11,14,16,"M","BB","AF"
"2629","subj_12_peffif_21_Post",12,"peffif","4","21","E","102",555,1565,2478,3607,5,11,14,17,"M","BB","AF"
"2630","subj_12_peffif_45_Post",12,"peffif","4","45","E","103",545,1559,2435,3297,5,11,14,16,"M","BB","AF"
"2631","subj_12_peffif_AF2_32",12,"peffif","2","32","E","115",432,1142,2854,2883,4,9,15,15,"M","BB","AF"
"2632","subj_12_peffif_AF2_40",12,"peffif","2","40","E","110",416,1139,2304,3519,4,9,14,17,"M","BB","AF"
"2633","subj_12_peffif_AF2_9",12,"peffif","2","9","E","122",556,1206,2373,3951,5,10,14,18,"M","BB","AF"
"2634","subj_12_peffif_Pre_32",12,"peffif","1","32","E","102",596,1621,2664,3359,6,12,15,16,"M","BB","AF"
"2635","subj_12_peffif_Pre_33",12,"peffif","1","33","E","101",561,1639,2491,3608,5,12,14,17,"M","BB","AF"
"2636","subj_12_peffif_Pre_49",12,"peffif","1","49","E","98",564,1573,2564,3244,5,11,15,16,"M","BB","AF"
"2637","subj_12_tessif_14_Post",12,"tessif","4","14","E","90",435,1660,2646,3849,4,12,15,17,"M","BB","AF"
"2638","subj_12_tessif_30_Post",12,"tessif","4","30","E","100",527,1636,2607,4271,5,12,15,18,"M","BB","AF"
"2639","subj_12_tessif_37_Post",12,"tessif","4","37","E","102",485,1636,2680,4000,5,12,15,18,"M","BB","AF"
"2640","subj_12_tessif_AF2_1",12,"tessif","2","1","E","139",470,1254,2708,2957,5,10,15,16,"M","BB","AF"
"2641","subj_12_tessif_AF2_12",12,"tessif","2","12","E","129",575,1296,2756,3766,6,10,15,17,"M","BB","AF"
"2642","subj_12_tessif_AF2_5",12,"tessif","2","5","E","130",360,1236,2612,3426,4,10,15,17,"M","BB","AF"
"2643","subj_12_tessif_Pre_20",12,"tessif","1","20","E","97",524,1643,2526,4034,5,12,14,18,"M","BB","AF"
"2644","subj_12_tessif_Pre_30",12,"tessif","1","30","E","97",491,1617,2694,4185,5,11,15,18,"M","BB","AF"
"2645","subj_12_tessif_Pre_47",12,"tessif","1","47","E","102",548,1621,2612,3848,5,12,15,17,"M","BB","AF"
"2646","subj_13_keggif_22_Post",13,"keggif","4","22","E","125",489,1932,2265,3140,5,13,14,16,"M","BB","MN"
"2647","subj_13_keggif_44_Post",13,"keggif","4","44","E","129",508,1793,2379,3178,5,12,14,16,"M","BB","MN"
"2648","subj_13_keggif_5_Post",13,"keggif","4","5","E","129",513,1781,2457,2943,5,12,14,15,"M","BB","MN"
"2649","subj_13_keggif_MN1_15",13,"keggif","2","15","E","143",558,1059,2240,2952,5,9,14,15,"M","BB","MN"
"2650","subj_13_keggif_MN1_18",13,"keggif","2","18","E","141",402,981,2124,2976,4,8,13,16,"M","BB","MN"
"2651","subj_13_keggif_MN1_43",13,"keggif","2","43","E","146",387,991,2304,3258,4,8,14,16,"M","BB","MN"
"2652","subj_13_keggif_Pre_29",13,"keggif","1","29","E","123",495,1884,2387,3271,5,12,14,16,"M","BB","MN"
"2653","subj_13_keggif_Pre_6",13,"keggif","1","6","E","125",489,1945,2385,3227,5,13,14,16,"M","BB","MN"
"2654","subj_13_keggif_Pre_9",13,"keggif","1","9","E","123",482,1781,2419,3248,5,12,14,16,"M","BB","MN"
"2655","subj_13_peffif_25_Post",13,"peffif","4","25","E","136",421,1725,2439,3445,4,12,14,17,"M","BB","MN"
"2656","subj_13_peffif_43_Post",13,"peffif","4","43","E","132",494,1734,2379,3160,5,12,14,16,"M","BB","MN"
"2657","subj_13_peffif_46_Post",13,"peffif","4","46","E","132",484,1739,2436,3401,5,12,14,16,"M","BB","MN"
"2658","subj_13_peffif_MN1_19",13,"peffif","2","19","E","142",565,1102,2288,3628,6,9,14,17,"M","BB","MN"
"2659","subj_13_peffif_MN1_30",13,"peffif","2","30","E","142",475,1059,2398,3066,5,9,14,16,"M","BB","MN"
"2660","subj_13_peffif_MN1_41",13,"peffif","2","41","E","145",559,1131,2222,2775,5,9,14,15,"M","BB","MN"
"2661","subj_13_peffif_Pre_25",13,"peffif","1","25","E","124",487,1716,2313,3092,5,12,14,16,"M","BB","MN"
"2662","subj_13_peffif_Pre_27",13,"peffif","1","27","E","122",490,1782,2405,3111,5,12,14,16,"M","BB","MN"
"2663","subj_13_peffif_Pre_51",13,"peffif","1","51","E","125",490,1749,2414,3422,5,12,14,17,"M","BB","MN"
"2664","subj_13_tessif_21_Post",13,"tessif","4","21","E","130",486,1774,2476,3323,5,12,14,16,"M","BB","MN"
"2665","subj_13_tessif_37_Post",13,"tessif","4","37","E","129",500,1754,2444,3039,5,12,14,16,"M","BB","MN"
"2666","subj_13_tessif_40_Post",13,"tessif","4","40","E","128",479,1762,2422,3001,5,12,14,16,"M","BB","MN"
"2667","subj_13_tessif_MN1_11",13,"tessif","2","11","E","146",630,1157,2222,2618,6,9,14,15,"M","BB","MN"
"2668","subj_13_tessif_MN1_23",13,"tessif","2","23","E","140",662,1125,2431,2769,6,9,14,15,"M","BB","MN"
"2669","subj_13_tessif_MN1_33",13,"tessif","2","33","E","142",567,1162,2374,3383,6,9,14,16,"M","BB","MN"
"2670","subj_13_tessif_Pre_0",13,"tessif","1","0","E","118",519,1745,2686,3626,5,12,15,17,"M","BB","MN"
"2671","subj_13_tessif_Pre_18",13,"tessif","1","18","E","123",479,1773,2593,3437,5,12,15,17,"M","BB","MN"
"2672","subj_13_tessif_Pre_39",13,"tessif","1","39","E","128",485,1723,2511,3568,5,12,14,17,"M","BB","MN"
"2673","subj_29_keggif_26_Post",29,"keggif","4","26","E","119",593,1974,2739,3926,6,13,15,17,"M","NB","MN"
"2674","subj_29_keggif_29_Post",29,"keggif","4","29","E","130",488,2047,2820,3784,5,13,15,17,"M","NB","MN"
"2675","subj_29_keggif_3_Post",29,"keggif","4","3","E","129",606,2147,2748,3974,6,13,15,18,"M","NB","MN"
"2676","subj_29_keggif_MN1_2",29,"keggif","2","2","E","127",677,1768,2625,3510,6,12,15,17,"M","NB","MN"
"2677","subj_29_keggif_MN1_48",29,"keggif","2","48","E","144",430,2212,2701,3802,4,14,15,17,"M","NB","MN"
"2678","subj_29_keggif_MN1_51",29,"keggif","2","51","E","133",641,1695,2716,3716,6,12,15,17,"M","NB","MN"
"2679","subj_29_keggif_Pre_21",29,"keggif","1","21","E","126",547,2049,2846,3676,5,13,15,17,"M","NB","MN"
"2680","subj_29_keggif_Pre_30",29,"keggif","1","30","E","125",534,1946,2578,3624,5,13,15,17,"M","NB","MN"
"2681","subj_29_keggif_Pre_44",29,"keggif","1","44","E","123",544,2096,2674,3741,5,13,15,17,"M","NB","MN"
"2682","subj_29_peffif_11_Post",29,"peffif","4","11","E","123",646,1737,2809,3882,6,12,15,17,"M","NB","MN"
"2683","subj_29_peffif_17_Post",29,"peffif","4","17","E","120",604,1800,2798,3794,6,12,15,17,"M","NB","MN"
"2684","subj_29_peffif_27_Post",29,"peffif","4","27","E","123",587,1709,2837,3853,6,12,15,17,"M","NB","MN"
"2685","subj_29_peffif_MN1_15",29,"peffif","2","15","E","134",619,1780,2780,3792,6,12,15,17,"M","NB","MN"
"2686","subj_29_peffif_MN1_34",29,"peffif","2","34","E","137",668,1522,2804,3667,6,11,15,17,"M","NB","MN"
"2687","subj_29_peffif_MN1_47",29,"peffif","2","47","E","131",495,1627,2650,3611,5,12,15,17,"M","NB","MN"
"2688","subj_29_peffif_Pre_5",29,"peffif","1","5","E","118",570,1614,2633,3612,6,11,15,17,"M","NB","MN"
"2689","subj_29_peffif_Pre_50",29,"peffif","1","50","E","117",876,2069,3107,4053,7,13,16,18,"M","NB","MN"
"2690","subj_29_peffif_Pre_8",29,"peffif","1","8","E","122",580,1647,2705,3692,6,12,15,17,"M","NB","MN"
"2691","subj_29_tessif_19_Post",29,"tessif","4","19","E","124",577,1839,2753,4010,6,12,15,18,"M","NB","MN"
"2692","subj_29_tessif_46_Post",29,"tessif","4","46","E","122",594,1736,2638,4059,6,12,15,18,"M","NB","MN"
"2693","subj_29_tessif_53_Post",29,"tessif","4","53","E","123",579,1804,2869,4041,6,12,15,18,"M","NB","MN"
"2694","subj_29_tessif_MN1_0",29,"tessif","2","0","E","114",631,1714,2651,3554,6,12,15,17,"M","NB","MN"
"2695","subj_29_tessif_MN1_20",29,"tessif","2","20","E","135",553,1838,2775,3948,5,12,15,18,"M","NB","MN"
"2696","subj_29_tessif_MN1_31",29,"tessif","2","31","E","148",590,1803,2529,3617,6,12,14,17,"M","NB","MN"
"2697","subj_29_tessif_Pre_16",29,"tessif","1","16","E","124",522,1889,2798,3976,5,13,15,18,"M","NB","MN"
"2698","subj_29_tessif_Pre_3",29,"tessif","1","3","E","118",542,1748,2687,3731,5,12,15,17,"M","NB","MN"
"2699","subj_29_tessif_Pre_51",29,"tessif","1","51","E","120",526,1863,2848,4067,5,12,15,18,"M","NB","MN"
"2700","subj_2_keggif_26_Post",2,"keggif","4","26","E","170",548,1859,2486,3147,5,12,14,16,"M","BB","AF"
"2701","subj_2_keggif_41_Post",2,"keggif","4","41","E","133",556,1743,2749,3145,5,12,15,16,"M","BB","AF"
"2702","subj_2_keggif_AF2_2",2,"keggif","2","2","E","180",566,1088,2003,3206,6,9,13,16,"M","BB","AF"
"2703","subj_2_keggif_AF2_29",2,"keggif","2","29","E","175",554,1413,1784,3299,5,11,12,16,"M","BB","AF"
"2704","subj_2_keggif_AF2_32",2,"keggif","2","32","E","180",899,1515,3101,4339,8,11,16,18,"M","BB","AF"
"2705","subj_2_keggif_Pre_40",2,"keggif","1","40","E","135",419,1857,2764,3814,4,12,15,17,"M","BB","AF"
"2706","subj_2_keggif_Pre_41",2,"keggif","1","41","E","131",550,1846,2693,3872,5,12,15,17,"M","BB","AF"
"2707","subj_2_peffif_20_Post",2,"peffif","4","20","E","138",568,1732,2314,3292,6,12,14,16,"M","BB","AF"
"2708","subj_2_peffif_30_Post",2,"peffif","4","30","E","154",571,1778,2414,3867,6,12,14,17,"M","BB","AF"
"2709","subj_2_peffif_7_Post",2,"peffif","4","7","E","142",567,1684,2456,3407,6,12,14,17,"M","BB","AF"
"2710","subj_2_peffif_AF2_12",2,"peffif","2","12","E","171",514,1216,2018,2803,5,10,13,15,"M","BB","AF"
"2711","subj_2_peffif_AF2_5",2,"peffif","2","5","E","174",560,1245,1776,4042,5,10,12,18,"M","BB","AF"
"2712","subj_2_peffif_Pre_26",2,"peffif","1","26","E","133",545,1803,2474,3552,5,12,14,17,"M","BB","AF"
"2713","subj_2_peffif_Pre_44",2,"peffif","1","44","E","134",545,1769,2517,3535,5,12,14,17,"M","BB","AF"
"2714","subj_2_tessif_0_Post",2,"tessif","4","0","E","151",614,1793,2546,4253,6,12,15,18,"M","BB","AF"
"2715","subj_2_tessif_1_Post",2,"tessif","4","1","E","150",590,1777,2706,4203,6,12,15,18,"M","BB","AF"
"2716","subj_2_tessif_6_Post",2,"tessif","4","6","E","139",457,1653,2702,2983,5,12,15,16,"M","BB","AF"
"2717","subj_2_tessif_AF2_21",2,"tessif","2","21","E","163",627,1065,1854,4223,6,9,12,18,"M","BB","AF"
"2718","subj_2_tessif_AF2_45",2,"tessif","2","45","E","181",546,1451,1808,3327,5,11,12,16,"M","BB","AF"
"2719","subj_2_tessif_AF2_47",2,"tessif","2","47","E","170",584,1441,1779,4218,6,11,12,18,"M","BB","AF"
"2720","subj_2_tessif_Pre_45",2,"tessif","1","45","E","135",470,1716,2679,3984,5,12,15,18,"M","BB","AF"
"2721","subj_2_tessif_Pre_9",2,"tessif","1","9","E","122",506,1790,2547,4155,5,12,15,18,"M","BB","AF"
"2722","subj_33_keggif_52_Post",33,"keggif","4","52","E","122",478,1941,2419,3132,5,13,14,16,"M","BB","AF"
"2723","subj_33_keggif_53_Post",33,"keggif","4","53","E","122",485,1924,2402,3396,5,13,14,16,"M","BB","AF"
"2724","subj_33_keggif_7_Post",33,"keggif","4","7","E","117",464,1887,2371,3558,5,13,14,17,"M","BB","AF"
"2725","subj_33_keggif_AF2_44",33,"keggif","2","44","E","125",480,1570,2127,3106,5,11,13,16,"M","BB","AF"
"2726","subj_33_keggif_AF2_53",33,"keggif","2","53","E","132",451,1621,2231,3120,5,12,14,16,"M","BB","AF"
"2727","subj_33_keggif_Pre_21",33,"keggif","1","21","E","143",496,1814,2302,3387,5,12,14,16,"M","BB","AF"
"2728","subj_33_keggif_Pre_28",33,"keggif","1","28","E","129",451,1911,2448,3515,5,13,14,17,"M","BB","AF"
"2729","subj_33_keggif_Pre_50",33,"keggif","1","50","E","129",489,1851,2330,3305,5,12,14,16,"M","BB","AF"
"2730","subj_33_peffif_11_Post",33,"peffif","4","11","E","116",460,1632,2325,3523,5,12,14,17,"M","BB","AF"
"2731","subj_33_peffif_36_Post",33,"peffif","4","36","E","80",407,1701,2298,3357,4,12,14,16,"M","BB","AF"
"2732","subj_33_peffif_46_Post",33,"peffif","4","46","E","127",504,1611,2380,3525,5,11,14,17,"M","BB","AF"
"2733","subj_33_peffif_AF2_27",33,"peffif","2","27","E","142",446,1423,1959,3640,4,11,13,17,"M","BB","AF"
"2734","subj_33_peffif_AF2_40",33,"peffif","2","40","E","140",423,1439,2143,3282,4,11,13,16,"M","BB","AF"
"2735","subj_33_peffif_AF2_7",33,"peffif","2","7","E","149",500,1407,2179,3708,5,11,13,17,"M","BB","AF"
"2736","subj_33_peffif_Pre_17",33,"peffif","1","17","E","128",509,1765,2428,3777,5,12,14,17,"M","BB","AF"
"2737","subj_33_peffif_Pre_2",33,"peffif","1","2","E","132",530,1742,2375,3641,5,12,14,17,"M","BB","AF"
"2738","subj_33_peffif_Pre_29",33,"peffif","1","29","E","137",443,1744,2384,3664,4,12,14,17,"M","BB","AF"
"2739","subj_33_tessif_13_Post",33,"tessif","4","13","E","118",458,1749,2362,3909,5,12,14,17,"M","BB","AF"
"2740","subj_33_tessif_27_Post",33,"tessif","4","27","E","122",479,1643,2417,3802,5,12,14,17,"M","BB","AF"
"2741","subj_33_tessif_31_Post",33,"tessif","4","31","E","117",451,1640,2373,3802,5,12,14,17,"M","BB","AF"
"2742","subj_33_tessif_AF2_19",33,"tessif","2","19","E","140",488,1523,2168,3606,5,11,13,17,"M","BB","AF"
"2743","subj_33_tessif_AF2_22",33,"tessif","2","22","E","138",418,1536,2389,3541,4,11,14,17,"M","BB","AF"
"2744","subj_33_tessif_AF2_31",33,"tessif","2","31","E","135",406,1694,2304,3782,4,12,14,17,"M","BB","AF"
"2745","subj_33_tessif_Pre_12",33,"tessif","1","12","E","145",479,1777,2427,4096,5,12,14,18,"M","BB","AF"
"2746","subj_33_tessif_Pre_36",33,"tessif","1","36","E","140",433,1803,2396,4220,4,12,14,18,"M","BB","AF"
"2747","subj_33_tessif_Pre_39",33,"tessif","1","39","E","137",416,1705,2325,3711,4,12,14,17,"M","BB","AF"
"2748","subj_3_keggif_1_Post",3,"keggif","4","1","E","146",485,1717,2396,3284,5,12,14,16,"M","NB","AF"
"2749","subj_3_keggif_30_Post",3,"keggif","4","30","E","129",523,1710,2449,3295,5,12,14,16,"M","NB","AF"
"2750","subj_3_keggif_3_Post",3,"keggif","4","3","E","136",544,1650,2298,3403,5,12,14,17,"M","NB","AF"
"2751","subj_3_keggif_AF2_0",3,"keggif","2","0","E","153",459,1911,2493,3461,5,13,14,17,"M","NB","AF"
"2752","subj_3_keggif_AF2_17",3,"keggif","2","17","E","124",502,1828,2469,3339,5,12,14,16,"M","NB","AF"
"2753","subj_3_keggif_AF2_21",3,"keggif","2","21","E","132",536,1804,2403,3445,5,12,14,17,"M","NB","AF"
"2754","subj_3_keggif_Pre_4",3,"keggif","1","4","E","143",454,1787,2342,3407,5,12,14,17,"M","NB","AF"
"2755","subj_3_peffif_11_Post",3,"peffif","4","11","E","128",518,1543,2302,3233,5,11,14,16,"M","NB","AF"
"2756","subj_3_peffif_27_Post",3,"peffif","4","27","E","139",535,1530,2449,3237,5,11,14,16,"M","NB","AF"
"2757","subj_3_peffif_48_Post",3,"peffif","4","48","E","127",517,1548,2337,3292,5,11,14,16,"M","NB","AF"
"2758","subj_3_peffif_AF2_34",3,"peffif","2","34","E","127",507,1573,2488,3435,5,11,14,17,"M","NB","AF"
"2759","subj_3_peffif_AF2_38",3,"peffif","2","38","E","144",383,1776,2342,3294,4,12,14,16,"M","NB","AF"
"2760","subj_3_peffif_AF2_8",3,"peffif","2","8","E","140",480,1541,2534,3430,5,11,14,17,"M","NB","AF"
"2761","subj_3_peffif_Pre_0",3,"peffif","1","0","E","132",525,1664,2395,3274,5,12,14,16,"M","NB","AF"
"2762","subj_3_peffif_Pre_15",3,"peffif","1","15","E","129",517,1631,2356,3403,5,12,14,17,"M","NB","AF"
"2763","subj_3_tessif_16_Post",3,"tessif","4","16","E","139",493,1620,2564,3460,5,12,15,17,"M","NB","AF"
"2764","subj_3_tessif_17_Post",3,"tessif","4","17","E","145",447,1591,2520,3442,4,11,14,17,"M","NB","AF"
"2765","subj_3_tessif_42_Post",3,"tessif","4","42","E","150",430,1654,2677,3488,4,12,15,17,"M","NB","AF"
"2766","subj_3_tessif_AF2_10",3,"tessif","2","10","E","135",499,1667,2642,3477,5,12,15,17,"M","NB","AF"
"2767","subj_3_tessif_AF2_2",3,"tessif","2","2","E","134",463,1587,2584,3479,5,11,15,17,"M","NB","AF"
"2768","subj_3_tessif_AF2_51",3,"tessif","2","51","E","140",409,1586,2586,3431,4,11,15,17,"M","NB","AF"
"2769","subj_3_tessif_Pre_14",3,"tessif","1","14","E","132",520,1636,2440,3579,5,12,14,17,"M","NB","AF"
"2770","subj_3_tessif_Pre_45",3,"tessif","1","45","E","143",506,1654,2648,3519,5,12,15,17,"M","NB","AF"
"2771","subj_3_tessif_Pre_50",3,"tessif","1","50","E","135",522,1633,2600,3507,5,12,15,17,"M","NB","AF"
"2772","subj_40_keggif_45_Post",40,"keggif","4","45","E","156",494,1729,2523,3287,5,12,14,16,"M","NB","AF"
"2773","subj_40_keggif_48_Post",40,"keggif","4","48","E","136",434,1692,2710,3255,4,12,15,16,"M","NB","AF"
"2774","subj_40_keggif_6_Post",40,"keggif","4","6","E","143",478,1791,2808,3408,5,12,15,17,"M","NB","AF"
"2775","subj_40_keggif_AF2_23",40,"keggif","2","23","E","129",434,1733,2370,3117,4,12,14,16,"M","NB","AF"
"2776","subj_40_keggif_AF2_32",40,"keggif","2","32","E","145",442,1784,2052,3058,4,12,13,16,"M","NB","AF"
"2777","subj_40_keggif_AF2_9",40,"keggif","2","9","E","145",483,1774,2391,3079,5,12,14,16,"M","NB","AF"
"2778","subj_40_keggif_Pre_2",40,"keggif","1","2","E","138",507,1904,2432,3398,5,13,14,16,"M","NB","AF"
"2779","subj_40_keggif_Pre_36",40,"keggif","1","36","E","142",456,1939,2504,3321,5,13,14,16,"M","NB","AF"
"2780","subj_40_keggif_Pre_48",40,"keggif","1","48","E","142",457,1838,2383,3187,5,12,14,16,"M","NB","AF"
"2781","subj_40_peffif_36_Post",40,"peffif","4","36","E","148",478,1699,2749,3352,5,12,15,16,"M","NB","AF"
"2782","subj_40_peffif_51_Post",40,"peffif","4","51","E","150",550,1565,2710,3345,5,11,15,16,"M","NB","AF"
"2783","subj_40_peffif_AF2_13",40,"peffif","2","13","E","143",507,1704,2119,3017,5,12,13,16,"M","NB","AF"
"2784","subj_40_peffif_AF2_34",40,"peffif","2","34","E","147",434,1708,2487,3256,4,12,14,16,"M","NB","AF"
"2785","subj_40_peffif_AF2_45",40,"peffif","2","45","E","139",488,1711,2696,3232,5,12,15,16,"M","NB","AF"
"2786","subj_40_peffif_Pre_31",40,"peffif","1","31","E","155",480,1712,2453,2990,5,12,14,16,"M","NB","AF"
"2787","subj_40_peffif_Pre_40",40,"peffif","1","40","E","141",526,1673,2541,3332,5,12,15,16,"M","NB","AF"
"2788","subj_40_tessif_10_Post",40,"tessif","4","10","E","147",438,1717,2752,3103,4,12,15,16,"M","NB","AF"
"2789","subj_40_tessif_30_Post",40,"tessif","4","30","E","142",464,1671,2647,3221,5,12,15,16,"M","NB","AF"
"2790","subj_40_tessif_4_Post",40,"tessif","4","4","E","148",460,1729,2498,3337,5,12,14,16,"M","NB","AF"
"2791","subj_40_tessif_AF2_0",40,"tessif","2","0","E","146",545,1738,2699,3221,5,12,15,16,"M","NB","AF"
"2792","subj_40_tessif_AF2_27",40,"tessif","2","27","E","136",384,1705,2639,3440,4,12,15,17,"M","NB","AF"
"2793","subj_40_tessif_AF2_38",40,"tessif","2","38","E","144",434,1738,2409,3194,4,12,14,16,"M","NB","AF"
"2794","subj_40_tessif_Pre_0",40,"tessif","1","0","E","130",448,1744,2516,3493,5,12,14,17,"M","NB","AF"
"2795","subj_40_tessif_Pre_1",40,"tessif","1","1","E","126",484,1685,2429,3123,5,12,14,16,"M","NB","AF"
"2796","subj_40_tessif_Pre_43",40,"tessif","1","43","E","136",474,1731,2460,3161,5,12,14,16,"M","NB","AF"
"2797","subj_43_keggif_28_Post",43,"keggif","4","28","E","110",481,1678,2504,3247,5,12,14,16,"M","NB","AF"
"2798","subj_43_keggif_3_Post",43,"keggif","4","3","E","107",425,1583,2247,3148,4,11,14,16,"M","NB","AF"
