"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4.Hz.","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB"
"920","subj_45_kiggif_AF2_37",45,"kiggif","AF2","37","I","279",535,1362,2644,3864,5,10,15,17,"F","BB"
"921","subj_45_kiggif_MN1_24",45,"kiggif","MN1","24","I","244",551,1257,2721,4056,5,10,15,18,"F","BB"
"922","subj_45_kiggif_MN1_34",45,"kiggif","MN1","34","I","261",518,1045,2602,3753,5,9,15,17,"F","BB"
"923","subj_45_kiggif_MN1_44",45,"kiggif","MN1","44","I","258",584,1336,2593,4009,6,10,15,18,"F","BB"
"924","subj_45_kiggif_Pre_30",45,"kiggif","Pre","30","I","248",468,2317,2484,3970,5,14,14,18,"F","BB"
"925","subj_45_kiggif_Pre_36",45,"kiggif","Pre","36","I","248",475,2202,2517,3943,5,14,14,18,"F","BB"
"926","subj_45_kiggif_Pre_53",45,"kiggif","Pre","53","I","262",380,2283,2834,4023,4,14,15,18,"F","BB"
"927","subj_45_piffif_14_Post",45,"piffif","Post","14","I","284",450,1940,2815,3980,5,13,15,18,"F","BB"
"928","subj_45_piffif_19_Post",45,"piffif","Post","19","I","253",484,1942,2690,3918,5,13,15,17,"F","BB"
"929","subj_45_piffif_22_Post",45,"piffif","Post","22","I","275",376,1905,2715,4055,4,13,15,18,"F","BB"
"930","subj_45_piffif_AF2_0",45,"piffif","AF2","0","I","239",450,1448,2453,4081,5,11,14,18,"F","BB"
"931","subj_45_piffif_AF2_53",45,"piffif","AF2","53","I","292",457,1363,2695,4049,5,10,15,18,"F","BB"
"932","subj_45_piffif_AF2_9",45,"piffif","AF2","9","I","234",472,1541,2638,4187,5,11,15,18,"F","BB"
"933","subj_45_piffif_MN1_12",45,"piffif","MN1","12","I","238",509,1357,2596,4068,5,10,15,18,"F","BB"
"934","subj_45_piffif_MN1_13",45,"piffif","MN1","13","I","258",533,1538,2737,4277,5,11,15,18,"F","BB"
"935","subj_45_piffif_MN1_4",45,"piffif","MN1","4","I","237",528,1424,2729,4021,5,11,15,18,"F","BB"
"936","subj_45_piffif_Pre_14",45,"piffif","Pre","14","I","245",478,1931,2642,4173,5,13,15,18,"F","BB"
"937","subj_45_piffif_Pre_4",45,"piffif","Pre","4","I","249",309,2272,3048,4031,3,14,16,18,"F","BB"
"938","subj_45_piffif_Pre_46",45,"piffif","Pre","46","I","246",465,1934,2767,4215,5,13,15,18,"F","BB"
"939","subj_45_tissif_10_Post",45,"tissif","Post","10","I","296",357,1824,2820,3854,4,12,15,17,"F","BB"
"940","subj_45_tissif_27_Post",45,"tissif","Post","27","I","267",364,1844,2799,3850,4,12,15,17,"F","BB"
"941","subj_45_tissif_44_Post",45,"tissif","Post","44","I","297",415,1908,2940,4146,4,13,15,18,"F","BB"
"942","subj_45_tissif_AF2_2",45,"tissif","AF2","2","I","235",494,1349,2582,3710,5,10,15,17,"F","BB"
"943","subj_45_tissif_AF2_20",45,"tissif","AF2","20","I","263",566,1589,2677,3941,6,11,15,18,"F","BB"
"944","subj_45_tissif_AF2_39",45,"tissif","AF2","39","I","285",495,1143,2488,3637,5,9,14,17,"F","BB"
"945","subj_45_tissif_MN1_15",45,"tissif","MN1","15","I","256",667,1409,2807,4367,6,11,15,18,"F","BB"
"946","subj_45_tissif_MN1_16",45,"tissif","MN1","16","I","256",541,1288,2680,4524,5,10,15,18,"F","BB"
"947","subj_45_tissif_MN1_2",45,"tissif","MN1","2","I","260",522,1537,2597,4635,5,11,15,19,"F","BB"
"948","subj_45_tissif_Pre_1",45,"tissif","Pre","1","I","264",370,1811,2849,4036,4,12,15,18,"F","BB"
"949","subj_45_tissif_Pre_39",45,"tissif","Pre","39","I","254",456,1820,2788,4235,5,12,15,18,"F","BB"
"950","subj_45_tissif_Pre_5",45,"tissif","Pre","5","I","258",391,2073,2860,4335,4,13,15,18,"F","BB"
"951","subj_46_kiggif_11_Post",46,"kiggif","Post","11","I","197",396,2218,2619,3424,4,14,15,17,"F","NB"
"952","subj_46_kiggif_45_Post",46,"kiggif","Post","45","I","196",382,2331,2701,3398,4,14,15,16,"F","NB"
"953","subj_46_kiggif_5_Post",46,"kiggif","Post","5","I","184",369,2266,2682,4030,4,14,15,18,"F","NB"
"954","subj_46_kiggif_AF2_30",46,"kiggif","AF1","30","I","214",426,2289,2543,3034,4,14,14,16,"F","NB"
"955","subj_46_kiggif_AF2_48",46,"kiggif","AF1","48","I","205",408,2288,2431,3208,4,14,14,16,"F","NB"
"956","subj_46_kiggif_AF2_50",46,"kiggif","AF1","50","I","211",417,2299,2472,3819,4,14,14,17,"F","NB"
"957","subj_46_kiggif_MN1_36",46,"kiggif","MN2","36","I","227",451,2289,2670,3133,5,14,15,16,"F","NB"
"958","subj_46_kiggif_MN1_46",46,"kiggif","MN2","46","I","230",453,2303,2821,3704,5,14,15,17,"F","NB"
"959","subj_46_kiggif_MN1_9",46,"kiggif","MN2","9","I","217",438,2317,2955,4203,4,14,16,18,"F","NB"
"960","subj_46_kiggif_Pre_23",46,"kiggif","Pre","23","I","192",413,2255,3032,3949,4,14,16,18,"F","NB"
"961","subj_46_kiggif_Pre_45",46,"kiggif","Pre","45","I","189",397,2358,2773,4059,4,14,15,18,"F","NB"
"962","subj_46_kiggif_Pre_6",46,"kiggif","Pre","6","I","203",397,2374,2880,4088,4,14,15,18,"F","NB"
"963","subj_46_piffif_15_Post",46,"piffif","Post","15","I","185",381,2006,2938,4168,4,13,15,18,"F","NB"
"964","subj_46_piffif_23_Post",46,"piffif","Post","23","I","199",402,2038,2450,3413,4,13,14,16,"F","NB"
"965","subj_46_piffif_41_Post",46,"piffif","Post","41","I","205",407,2047,3005,4108,4,13,16,18,"F","NB"
"966","subj_46_piffif_AF2_3",46,"piffif","AF1","3","I","210",423,2034,2413,3547,4,13,14,17,"F","NB"
"967","subj_46_piffif_AF2_33",46,"piffif","AF1","33","I","206",414,2057,2920,3494,4,13,15,17,"F","NB"
"968","subj_46_piffif_AF2_37",46,"piffif","AF1","37","I","211",422,2128,2912,3509,4,13,15,17,"F","NB"
"969","subj_46_piffif_MN1_28",46,"piffif","MN2","28","I","226",453,2036,2868,3811,5,13,15,17,"F","NB"
"970","subj_46_piffif_MN1_38",46,"piffif","MN2","38","I","226",457,2254,2975,4225,5,14,16,18,"F","NB"
"971","subj_46_piffif_MN1_5",46,"piffif","MN2","5","I","241",482,1997,2882,3585,5,13,15,17,"F","NB"
"972","subj_46_piffif_Pre_32",46,"piffif","Pre","32","I","189",388,2014,2912,4281,4,13,15,18,"F","NB"
"973","subj_46_piffif_Pre_38",46,"piffif","Pre","38","I","196",390,2079,2997,4236,4,13,16,18,"F","NB"
"974","subj_46_piffif_Pre_50",46,"piffif","Pre","50","I","199",401,2130,3092,3978,4,13,16,18,"F","NB"
"975","subj_46_tissif_13_Post",46,"tissif","Post","13","I","183",365,1975,2883,4220,4,13,15,18,"F","NB"
"976","subj_46_tissif_27_Post",46,"tissif","Post","27","I","187",387,2044,3232,4388,4,13,16,18,"F","NB"
"977","subj_46_tissif_47_Post",46,"tissif","Post","47","I","190",386,2060,3031,4238,4,13,16,18,"F","NB"
"978","subj_46_tissif_AF2_21",46,"tissif","AF1","21","I","195",392,2132,3016,3457,4,13,16,17,"F","NB"
"979","subj_46_tissif_AF2_49",46,"tissif","AF1","49","I","201",398,2231,3173,4366,4,14,16,18,"F","NB"
"980","subj_46_tissif_MN1_31",46,"tissif","MN2","31","I","230",458,2064,3008,3233,5,13,16,16,"F","NB"
"981","subj_46_tissif_MN1_33",46,"tissif","MN2","33","I","223",438,2039,2748,3056,4,13,15,16,"F","NB"
"982","subj_46_tissif_MN1_37",46,"tissif","MN2","37","I","221",443,1995,2685,3172,4,13,15,16,"F","NB"
"983","subj_46_tissif_Pre_21",46,"tissif","Pre","21","I","192",405,2122,3084,4236,4,13,16,18,"F","NB"
"984","subj_46_tissif_Pre_39",46,"tissif","Pre","39","I","189",397,2078,2921,4247,4,13,15,18,"F","NB"
"985","subj_47_kiggif_22_Post",47,"kiggif","Post","22","I","230",436,2394,3045,4176,4,14,16,18,"F","NB"
"986","subj_47_kiggif_25_Post",47,"kiggif","Post","25","I","227",431,2374,2925,4102,4,14,15,18,"F","NB"
"987","subj_47_kiggif_45_Post",47,"kiggif","Post","45","I","204",406,2346,2846,3939,4,14,15,18,"F","NB"
"988","subj_47_kiggif_AF2_12",47,"kiggif","AF2","12","I","208",401,2106,2733,3878,4,13,15,17,"F","NB"
"989","subj_47_kiggif_AF2_23",47,"kiggif","AF2","23","I","187",372,2489,3098,4058,4,14,16,18,"F","NB"
"990","subj_47_kiggif_AF2_47",47,"kiggif","AF2","47","I","206",408,2400,2743,4058,4,14,15,18,"F","NB"
"991","subj_47_kiggif_MN1_16",47,"kiggif","MN1","16","I","225",422,2270,3130,3459,4,14,16,17,"F","NB"
"992","subj_47_kiggif_MN1_21",47,"kiggif","MN1","21","I","270",475,2276,2886,3998,5,14,15,18,"F","NB"
"993","subj_47_kiggif_MN1_42",47,"kiggif","MN1","42","I","238",415,2381,2836,4073,4,14,15,18,"F","NB"
"994","subj_47_kiggif_Pre_31",47,"kiggif","Pre","31","I","221",418,2525,3049,4125,4,14,16,18,"F","NB"
"995","subj_47_kiggif_Pre_48",47,"kiggif","Pre","48","I","216",367,2602,3122,4115,4,15,16,18,"F","NB"
"996","subj_47_kiggif_Pre_8",47,"kiggif","Pre","8","I","215",420,2371,2914,4115,4,14,15,18,"F","NB"
"997","subj_47_piffif_13_Post",47,"piffif","Post","13","I","212",415,2086,2962,4269,4,13,16,18,"F","NB"
"998","subj_47_piffif_1_Post",47,"piffif","Post","1","I","222",434,2176,3033,4311,4,13,16,18,"F","NB"
"999","subj_47_piffif_50_Post",47,"piffif","Post","50","I","206",420,2007,3032,4317,4,13,16,18,"F","NB"
"1000","subj_47_piffif_AF2_2",47,"piffif","AF2","2","I","217",408,2172,3006,4282,4,13,16,18,"F","NB"
"1001","subj_47_piffif_AF2_38",47,"piffif","AF2","38","I","217",424,1988,2711,3953,4,13,15,18,"F","NB"
"1002","subj_47_piffif_AF2_53",47,"piffif","AF2","53","I","209",409,2127,3064,4376,4,13,16,18,"F","NB"
"1003","subj_47_piffif_MN1_14",47,"piffif","MN1","14","I","220",439,1915,2831,4074,4,13,15,18,"F","NB"
"1004","subj_47_piffif_MN1_30",47,"piffif","MN1","30","I","220",432,1975,2955,4265,4,13,16,18,"F","NB"
"1005","subj_47_piffif_MN1_46",47,"piffif","MN1","46","I","230",446,2114,2778,4212,4,13,15,18,"F","NB"
"1006","subj_47_piffif_Pre_10",47,"piffif","Pre","10","I","207",404,2213,2931,4155,4,14,15,18,"F","NB"
"1007","subj_47_piffif_Pre_25",47,"piffif","Pre","25","I","205",410,2004,2858,4121,4,13,15,18,"F","NB"
"1008","subj_47_piffif_Pre_26",47,"piffif","Pre","26","I","196",449,2135,2945,4453,5,13,16,18,"F","NB"
"1009","subj_47_tissif_24_Post",47,"tissif","Post","24","I","225",442,2024,2969,4180,4,13,16,18,"F","NB"
"1010","subj_47_tissif_35_Post",47,"tissif","Post","35","I","221",388,1974,3238,4375,4,13,16,18,"F","NB"
"1011","subj_47_tissif_46_Post",47,"tissif","Post","46","I","194",351,2174,3078,4302,4,13,16,18,"F","NB"
"1012","subj_47_tissif_AF2_10",47,"tissif","AF2","10","I","237",458,2118,3077,4220,5,13,16,18,"F","NB"
"1013","subj_47_tissif_AF2_29",47,"tissif","AF2","29","I","203",388,2052,3029,4310,4,13,16,18,"F","NB"
"1014","subj_47_tissif_AF2_37",47,"tissif","AF2","37","I","221",435,1988,3039,4155,4,13,16,18,"F","NB"
"1015","subj_47_tissif_MN1_20",47,"tissif","MN1","20","I","171",791,1966,2858,4141,7,12,15,18,"F","NB"
"1016","subj_47_tissif_MN1_32",47,"tissif","MN1","32","I","257",444,2037,2930,4095,4,13,15,18,"F","NB"
"1017","subj_47_tissif_MN1_33",47,"tissif","MN1","33","I","228",437,1935,2903,4270,4,13,15,18,"F","NB"
"1018","subj_47_tissif_Pre_16",47,"tissif","Pre","16","I","228",430,2096,3129,4297,4,13,16,18,"F","NB"
"1019","subj_47_tissif_Pre_40",47,"tissif","Pre","40","I","215",419,2075,2869,4318,4,13,15,18,"F","NB"
"1020","subj_47_tissif_Pre_45",47,"tissif","Pre","45","I","214",417,2062,3008,4238,4,13,16,18,"F","NB"
"1021","subj_48_kiggif_10_Post",48,"kiggif","Post","10","I","274",374,2401,2922,4013,4,14,15,18,"F","BB"
"1022","subj_48_kiggif_21_Post",48,"kiggif","Post","21","I","203",434,2412,3030,4040,4,14,16,18,"F","BB"
"1023","subj_48_kiggif_41_Post",48,"kiggif","Post","41","I","210",421,2317,2794,3746,4,14,15,17,"F","BB"
"1024","subj_48_kiggif_AF2_12",48,"kiggif","AF1","12","I","283",506,1694,2603,3630,5,12,15,17,"F","BB"
"1025","subj_48_kiggif_AF2_49",48,"kiggif","AF1","49","I","266",466,1604,2560,3465,5,11,15,17,"F","BB"
"1026","subj_48_kiggif_AF2_53",48,"kiggif","AF1","53","I","274",552,1596,2008,3074,5,11,13,16,"F","BB"
"1027","subj_48_kiggif_MN1_22",48,"kiggif","MN2","22","I","275",616,1782,2459,2807,6,12,14,15,"F","BB"
"1028","subj_48_kiggif_MN1_32",48,"kiggif","MN2","32","I","277",515,1707,2398,2449,5,12,14,14,"F","BB"
"1029","subj_48_kiggif_MN1_8",48,"kiggif","MN2","8","I","261",532,1601,2421,3794,5,11,14,17,"F","BB"
"1030","subj_48_kiggif_Pre_12",48,"kiggif","Pre","12","I","235",444,2320,2905,3924,4,14,15,17,"F","BB"
"1031","subj_48_kiggif_Pre_2",48,"kiggif","Pre","2","I","224",398,2336,2792,4008,4,14,15,18,"F","BB"
"1032","subj_48_kiggif_Pre_38",48,"kiggif","Pre","38","I","260",437,2279,2844,3832,4,14,15,17,"F","BB"
"1033","subj_48_piffif_18_Post",48,"piffif","Post","18","I","207",427,2107,2826,4135,4,13,15,18,"F","BB"
"1034","subj_48_piffif_25_Post",48,"piffif","Post","25","I","104",441,2273,2928,4091,4,14,15,18,"F","BB"
"1035","subj_48_piffif_30_Post",48,"piffif","Post","30","I","231",407,2063,2941,4014,4,13,16,18,"F","BB"
"1036","subj_48_piffif_AF2_2",48,"piffif","AF1","2","I","268",371,1508,2115,3195,4,11,13,16,"F","BB"
"1037","subj_48_piffif_AF2_43",48,"piffif","AF1","43","I","243",479,1657,2562,3736,5,12,14,17,"F","BB"
"1038","subj_48_piffif_AF2_52",48,"piffif","AF1","52","I","265",608,1792,3191,3950,6,12,16,18,"F","BB"
"1039","subj_48_piffif_MN1_19",48,"piffif","MN2","19","I","259",530,1732,2918,4043,5,12,15,18,"F","BB"
"1040","subj_48_piffif_MN1_2",48,"piffif","MN2","2","I","255",584,1772,2015,3068,6,12,13,16,"F","BB"
"1041","subj_48_piffif_MN1_5",48,"piffif","MN2","5","I","256",574,1754,2540,2943,6,12,14,16,"F","BB"
"1042","subj_48_piffif_Pre_10",48,"piffif","Pre","10","I","251",490,2104,2835,3948,5,13,15,18,"F","BB"
"1043","subj_48_piffif_Pre_51",48,"piffif","Pre","51","I","226",443,2068,2898,4025,4,13,15,18,"F","BB"
"1044","subj_48_tissif_22_Post",48,"tissif","Post","22","I","240",451,2137,2890,4257,5,13,15,18,"F","BB"
"1045","subj_48_tissif_43_Post",48,"tissif","Post","43","I","229",423,2164,2955,4387,4,13,16,18,"F","BB"
"1046","subj_48_tissif_7_Post",48,"tissif","Post","7","I","239",438,2157,2982,4339,4,13,16,18,"F","BB"
"1047","subj_48_tissif_AF2_1",48,"tissif","AF1","1","I","242",442,1349,2297,3708,4,10,14,17,"F","BB"
"1048","subj_48_tissif_AF2_4",48,"tissif","AF1","4","I","285",530,1666,2845,3744,5,12,15,17,"F","BB"
"1049","subj_48_tissif_AF2_41",48,"tissif","AF1","41","I","253",471,1742,2713,2874,5,12,15,15,"F","BB"
"1050","subj_48_tissif_MN1_27",48,"tissif","MN2","27","I","280",617,1655,2756,3261,6,12,15,16,"F","BB"
"1051","subj_48_tissif_MN1_4",48,"tissif","MN2","4","I","249",527,1695,2296,3277,5,12,14,16,"F","BB"
"1052","subj_48_tissif_MN1_51",48,"tissif","MN2","51","I","266",454,1601,2709,3092,5,11,15,16,"F","BB"
"1053","subj_48_tissif_Pre_31",48,"tissif","Pre","31","I","227",423,2139,2738,4161,4,13,15,18,"F","BB"
"1054","subj_48_tissif_Pre_40",48,"tissif","Pre","40","I","226",419,2052,2917,4185,4,13,15,18,"F","BB"
"1055","subj_48_tissif_Pre_43",48,"tissif","Pre","43","I","231",435,2075,3006,4137,4,13,16,18,"F","BB"
"1056","subj_49_kiggif_17_Post",49,"kiggif","Post","17","I","233",453,2452,2927,3795,5,14,15,17,"F","NB"
"1057","subj_49_kiggif_26_Post",49,"kiggif","Post","26","I","210",354,2702,3226,3971,4,15,16,18,"F","NB"
"1058","subj_49_kiggif_44_Post",49,"kiggif","Post","44","I","198",562,2092,2550,3756,5,13,15,17,"F","NB"
"1059","subj_49_kiggif_AF2_1",49,"kiggif","AF2","1","I","280",292,2500,2847,3742,3,14,15,17,"F","NB"
"1060","subj_49_kiggif_AF2_26",49,"kiggif","AF2","26","I","218",420,2179,2683,3731,4,13,15,17,"F","NB"
"1061","subj_49_kiggif_AF2_53",49,"kiggif","AF2","53","I","230",446,2351,2856,3931,4,14,15,17,"F","NB"
"1062","subj_49_kiggif_MN1_21",49,"kiggif","MN1","21","I","272",306,2450,2767,3883,3,14,15,17,"F","NB"
"1063","subj_49_kiggif_MN1_34",49,"kiggif","MN1","34","I","245",445,2427,2870,3746,4,14,15,17,"F","NB"
"1064","subj_49_kiggif_MN1_41",49,"kiggif","MN1","41","I","263",310,2391,2888,3792,3,14,15,17,"F","NB"
"1065","subj_49_kiggif_Pre_39",49,"kiggif","Pre","39","I","209",434,2279,2774,3798,4,14,15,17,"F","NB"
"1066","subj_49_kiggif_Pre_52",49,"kiggif","Pre","52","I","209",366,2543,2872,3784,4,15,15,17,"F","NB"
"1067","subj_49_kiggif_Pre_53",49,"kiggif","Pre","53","I","221",370,2483,2876,3466,4,14,15,17,"F","NB"
"1068","subj_49_piffif_41_Post",49,"piffif","Post","41","I","204",472,1909,2606,4236,5,13,15,18,"F","NB"
"1069","subj_49_piffif_50_Post",49,"piffif","Post","50","I","212",427,1889,2445,3794,4,13,14,17,"F","NB"
"1070","subj_49_piffif_6_Post",49,"piffif","Post","6","I","215",435,1940,2622,3941,4,13,15,18,"F","NB"
"1071","subj_49_piffif_AF2_19",49,"piffif","AF2","19","I","210",440,1875,2581,3810,4,12,15,17,"F","NB"
"1072","subj_49_piffif_AF2_23",49,"piffif","AF2","23","I","217",438,1932,2498,3841,4,13,14,17,"F","NB"
"1073","subj_49_piffif_AF2_27",49,"piffif","AF2","27","I","202",422,1891,2555,3953,4,13,15,18,"F","NB"
"1074","subj_49_piffif_MN1_1",49,"piffif","MN1","1","I","250",526,1991,2773,3902,5,13,15,17,"F","NB"
"1075","subj_49_piffif_MN1_10",49,"piffif","MN1","10","I","245",537,1964,2715,3892,5,13,15,17,"F","NB"
"1076","subj_49_piffif_MN1_29",49,"piffif","MN1","29","I","224",519,1900,2634,3823,5,13,15,17,"F","NB"
"1077","subj_49_piffif_Pre_36",49,"piffif","Pre","36","I","210",473,1978,2634,3893,5,13,15,17,"F","NB"
"1078","subj_49_piffif_Pre_4",49,"piffif","Pre","4","I","240",485,1922,2596,3750,5,13,15,17,"F","NB"
"1079","subj_49_piffif_Pre_5",49,"piffif","Pre","5","I","221",475,1948,2632,3731,5,13,15,17,"F","NB"
"1080","subj_49_tissif_18_Post",49,"tissif","Post","18","I","206",421,1948,2790,3828,4,13,15,17,"F","NB"
"1081","subj_49_tissif_1_Post",49,"tissif","Post","1","I","247",490,1961,2756,3957,5,13,15,18,"F","NB"
"1082","subj_49_tissif_27_Post",49,"tissif","Post","27","I","191",446,1913,2838,4204,4,13,15,18,"F","NB"
"1083","subj_49_tissif_AF2_24",49,"tissif","AF2","24","I","213",426,1919,2865,4083,4,13,15,18,"F","NB"
"1084","subj_49_tissif_AF2_34",49,"tissif","AF2","34","I","208",403,1877,2738,4244,4,12,15,18,"F","NB"
"1085","subj_49_tissif_AF2_6",49,"tissif","AF2","6","I","246",483,1998,2819,3907,5,13,15,17,"F","NB"
"1086","subj_49_tissif_MN1_31",49,"tissif","MN1","31","I","223",500,1943,2866,3958,5,13,15,18,"F","NB"
"1087","subj_49_tissif_MN1_33",49,"tissif","MN1","33","I","246",415,2314,2748,3865,4,14,15,17,"F","NB"
"1088","subj_49_tissif_MN1_9",49,"tissif","MN1","9","I","244",491,2017,2913,4135,5,13,15,18,"F","NB"
"1089","subj_49_tissif_Pre_24",49,"tissif","Pre","24","I","180",693,1828,2796,3891,6,12,15,17,"F","NB"
"1090","subj_49_tissif_Pre_47",49,"tissif","Pre","47","I","200",453,1992,2798,3943,5,13,15,18,"F","NB"
"1091","subj_49_tissif_Pre_7",49,"tissif","Pre","7","I","234",464,1872,2827,3991,5,12,15,18,"F","NB"
"1092","subj_4_kiggif_14_Post",4,"kiggif","Post","14","I","245",464,2079,2833,3664,5,13,15,17,"F","BB"
"1093","subj_4_kiggif_17_Post",4,"kiggif","Post","17","I","243",467,2045,2697,3666,5,13,15,17,"F","BB"
"1094","subj_4_kiggif_44_Post",4,"kiggif","Post","44","I","244",477,2135,2714,3725,5,13,15,17,"F","BB"
"1095","subj_4_kiggif_AF2_1",4,"kiggif","AF2","1","I","255",536,1567,2759,3676,5,11,15,17,"F","BB"
"1096","subj_4_kiggif_AF2_4",4,"kiggif","AF2","4","I","252",517,1560,2645,3759,5,11,15,17,"F","BB"
"1097","subj_4_kiggif_AF2_6",4,"kiggif","AF2","6","I","251",505,1739,2698,3687,5,12,15,17,"F","BB"
"1098","subj_4_kiggif_MN1_22",4,"kiggif","MN1","22","I","249",502,1590,2450,3606,5,11,14,17,"F","BB"
"1099","subj_4_kiggif_MN1_29",4,"kiggif","MN1","29","I","243",550,1558,2600,3669,5,11,15,17,"F","BB"
"1100","subj_4_kiggif_MN1_38",4,"kiggif","MN1","38","I","235",490,1832,2945,3682,5,12,16,17,"F","BB"
"1101","subj_4_kiggif_Pre_16",4,"kiggif","Pre","16","I","233",459,2081,2789,3409,5,13,15,17,"F","BB"
"1102","subj_4_kiggif_Pre_2",4,"kiggif","Pre","2","I","255",460,2075,2483,3572,5,13,14,17,"F","BB"
"1103","subj_4_kiggif_Pre_27",4,"kiggif","Pre","27","I","239",472,2131,2757,3536,5,13,15,17,"F","BB"
"1104","subj_4_piffif_21_Post",4,"piffif","Post","21","I","246",489,1835,2727,3776,5,12,15,17,"F","BB"
"1105","subj_4_piffif_38_Post",4,"piffif","Post","38","I","241",478,1806,2752,3806,5,12,15,17,"F","BB"
"1106","subj_4_piffif_43_Post",4,"piffif","Post","43","I","237",470,1800,2628,3787,5,12,15,17,"F","BB"
"1107","subj_4_piffif_AF2_15",4,"piffif","AF2","15","I","261",519,1592,2667,3763,5,11,15,17,"F","BB"
"1108","subj_4_piffif_AF2_5",4,"piffif","AF2","5","I","255",502,1419,2636,3595,5,11,15,17,"F","BB"
"1109","subj_4_piffif_AF2_52",4,"piffif","AF2","52","I","237",466,1540,2819,3658,5,11,15,17,"F","BB"
"1110","subj_4_piffif_MN1_24",4,"piffif","MN1","24","I","247",555,1505,2581,3651,5,11,15,17,"F","BB"
"1111","subj_4_piffif_MN1_47",4,"piffif","MN1","47","I","242",491,1482,2697,3616,5,11,15,17,"F","BB"
"1112","subj_4_piffif_MN1_9",4,"piffif","MN1","9","I","247",525,1616,2527,3570,5,11,14,17,"F","BB"
"1113","subj_4_piffif_Pre_18",4,"piffif","Pre","18","I","234",465,1932,2669,3525,5,13,15,17,"F","BB"
"1114","subj_4_piffif_Pre_25",4,"piffif","Pre","25","I","229",457,1829,2625,3485,5,12,15,17,"F","BB"
"1115","subj_4_piffif_Pre_44",4,"piffif","Pre","44","I","237",466,1933,2612,3752,5,13,15,17,"F","BB"
"1116","subj_4_tissif_29_Post",4,"tissif","Post","29","I","249",491,1945,2823,3938,5,13,15,18,"F","BB"
"1117","subj_4_tissif_3_Post",4,"tissif","Post","3","I","247",481,1920,2720,3898,5,13,15,17,"F","BB"
"1118","subj_4_tissif_AF2_24",4,"tissif","AF2","24","I","248",492,1337,2483,3604,5,10,14,17,"F","BB"
"1119","subj_4_tissif_AF2_26",4,"tissif","AF2","26","I","258",513,1426,2760,3672,5,11,15,17,"F","BB"
"1120","subj_4_tissif_AF2_44",4,"tissif","AF2","44","I","235",535,1838,2892,3763,5,12,15,17,"F","BB"
"1121","subj_4_tissif_MN1_3",4,"tissif","MN1","3","I","241",476,1575,2671,3677,5,11,15,17,"F","BB"
"1122","subj_4_tissif_MN1_41",4,"tissif","MN1","41","I","239",497,1542,2740,3638,5,11,15,17,"F","BB"
"1123","subj_4_tissif_MN1_45",4,"tissif","MN1","45","I","239",534,1524,2591,3101,5,11,15,16,"F","BB"
"1124","subj_4_tissif_Pre_15",4,"tissif","Pre","15","I","243",477,1948,2798,3623,5,13,15,17,"F","BB"
"1125","subj_4_tissif_Pre_19",4,"tissif","Pre","19","I","239",469,1898,2761,3644,5,13,15,17,"F","BB"
"1126","subj_4_tissif_Pre_7",4,"tissif","Pre","7","I","232",459,1907,2742,3799,5,13,15,17,"F","BB"
"1127","subj_50_kiggif_38_Post",50,"kiggif","Post","38","I","220",339,2477,3085,3846,4,14,16,17,"F","NB"
"1128","subj_50_kiggif_3_Post",50,"kiggif","Post","3","I","231",361,2361,2957,3920,4,14,16,17,"F","NB"
"1129","subj_50_kiggif_40_Post",50,"kiggif","Post","40","I","220",323,2429,3211,3839,3,14,16,17,"F","NB"
"1130","subj_50_kiggif_AF2_35",50,"kiggif","AF1","35","I","211",374,2698,2968,3842,4,15,16,17,"F","NB"
"1131","subj_50_kiggif_AF2_36",50,"kiggif","AF1","36","I","219",329,2512,3222,3871,3,14,16,17,"F","NB"
"1132","subj_50_kiggif_AF2_39",50,"kiggif","AF1","39","I","230",331,2705,3079,3930,3,15,16,17,"F","NB"
"1133","subj_50_kiggif_MN1_13",50,"kiggif","MN2","13","I","241",400,2225,2889,3869,4,14,15,17,"F","NB"
